Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Пластерра» ООО,"производство и реализация пластиковых емкостей для хранения и транспортировки КАС, жидких удобрений",Ставропольский край,Ставрополь г.,Ген. дир.: Орловская Татьяна Геннадьевна,plasterra.rf@mail.ru,https://xn--80aaowtjafj.xn--p1ai/,"8-800-201-1016, 8-962-412-2255","355035, г. Ставрополь, Коломийцева, 12"
«Плодообъединение «Сады Ставрополья» ООО,"садоводство (яблоки, слива, черешня, алыча); саженцы плодовых культур (семечковых, косточковых)",Ставропольский край,Минераловодский район,Дир.: Бобров Артем Николаевич,ofis@nov-agro.ru,,(87922) 2-03-25,"357255, Минераловодский р-н, с. Сунжа, Трактовая, 17, строение 6"
«Полистрой» ООО,строительство и реконструкция объектов сельского хозяйства и систем орошения,Ставропольский край,Ставрополь г.,Ген. дир.: Лобанов Александр Александрович,mail@plscon.ru,http://plscon.ru/,"(8652) 58-94-22, 8-928-006-7067","355008, г. Ставрополь, пр. К. Маркса, 4, пом. 204"
«ПольАгроПром» ООО,производство и реализация с/х техники (опрыскиватели),Ставропольский край,Ставрополь г.,Ген. дир.: Миляков Сергей Витальевич,polagroprom2@list.ru,https://polagroprom.ru/,"(8652) 94-86-85, 8-962-401-4138, (8652) 8-962-401-4132, 8-962-446-6249","355000, г. Ставрополь, Коломийцева, 52 А, оф. 1"
«Поречье» СПК,"зерновые, кукуруза; овощи; семена овощных культур",Ставропольский край,Предгорный район,Предс.: Пронькин Геннадий Геннадьевич,kudrina.1441@mail.ru,,8-905-444-5974,"357355, Предгорный р-н, п. Родниковый, Речная"
Право-Егорлыкский филиал «Ставропольмелиоводхоз» управл. ФГБУ,эксплуатация сооружений водохозяйственного комплекса,Ставропольский край,Труновский район,Дир.: Гонов Хусин Рамазанович,,,"(86546) 3-37-75, 3-10-97","356172, Труновский район, с. Донское, пер. Степной, 1 Г"
"Предгорная районная станция по борьбе с болезнями животных, ГУ",,Ставропольский край,Предгорный район,Нач.: Крысь Виктор Иванович,,http://www.vetstav.ru/,"(87961) 5-13-64, 5-38-63","357351, ст. Ессентукская, Этокская, 101"
Предгорный районный отдел филиала ФГБУ «Россельхозцентр» по Ставропольскому краю,,Ставропольский край,Предгорный район,Гл. агроном: Скрягин Владимир Иванович,predgor_stazr@mail.ru,,"(87961) 5-24-55, 8-962-459-7595","357351, ст. Ессентукская, пер. Школьный, 13 А"
Прикумская ОСС Филиал,"производство и реализация семян высших репродукций зерновых культур, селекция зерновых и хлопковых культур; изучение севооборотов и способов обработки почвы; вопросы повышения продуктивности пашни и плодородия каштановых почв; мероприятия по защите зерновых культур",Ставропольский край,Буденновский район,Дир.: Морозов Николай Александрович,fgupposs@mail.ru,,"(86559) 7-17-92, 7-20-58, 7-19-37","356803, г. Буденновск, Вавилова, 4"
«Приор-Групп» ООО,"смазочные материалы, моторные масла для любой техники",Ставропольский край,Предгорный район,Дир.: Серченко Игорь Георгиевич,sm@pg-oil.ru,,"(8793) 35-22-75, (8793) 8-928-300-8828","357340, г. Лермонтов, Комсомольская, 16/2"
«Проект Агро» ООО,оптовая торговля зерном; грузоперевозки,Ставропольский край,Ставрополь г.,Ген. дир.: Поминов Никита Вячеславович,info@proagro26.ru,,8-962-400-6629,"355035, г. Ставрополь, Булкина, 8"
Производственная Коммерческая Компания «АПК» ООО,"продажа с/х техники, запчастей и оборудования, в том числе для пищевой промышленности; подшипников, конвейерных лент, приводных ремней и др; производство и продажа рукавов высокого давления<br />",Ставропольский край,Ставрополь г.,Дир.:Цыбульская Елена Борисовна,ati-rti@mail.ru,"http://apk26.ru/, http://apk26.ru/","(8652) 51-50-00, (8652) 36-88-68","Юр. адрес: 355035, г. Ставрополь, Михайловское ш., 7"
«Промопторг» ООО,"сельхозтехника, запчасти",Ставропольский край,Ставрополь г.,Ген. дир.: Лободин Сергей Михайлович,026.026@bk.ru,https://promoptorg.ru/,"(8652) 58-90-84, 8-962-443-0505, (8652) 8-928-929-0885, 8-962-443-3030, (8652) 8-988-861-2805","355014, г. Ставрополь, пр-зд 4-й Юго-Западный, 5"
«Промфрост» ООО,"проектирование, строительство, монтаж и обслуживание промышленного холодильного и климатического оборудование для овощехранилищ и фруктохранилищ, холодильное оборудование для заморозки и хранения мясных продуктов",Ставропольский край,Ставрополь г.,Ген. дир.: Демчук Антон Николаевич,info@promfrost.ru,"https://promfrost.ru/, https://promfrost.ru/","8-800-511-8126, (8652) 20-63-10","355020, г. Ставрополь, Старомарьевское шоссе, 32/2"
«Протект-Регион» НПО ООО,"шпалерная сетка для выращивания вьющихся растений вертикальным способом; пластиковые сетки и заборы, сетка сеновязальная; укрывной материал",Ставропольский край,Ставрополь г.,Дир.: Думченко Валерий Александрович,p-region@inbox.ru,http://www.npkprotect.ru/,"(8652) 28-21-67, 8-962-455-0350, (8652) 8-962-448-0940","355008, г. Ставрополь, Завокзальная, 2/4"
«Профитэкс» ТД ООО,"разработка, изготовление оборудования для пищевой промышленности: фасовочные автоматы, лазерные маркеры, линии розлива спокойных жидкостей, транспортеры",Ставропольский край,Предгорный район,Дир.: Князев Юрий Георгиевич,sales@profitex.ru,http://profitex.ru/,"8-800-775-7490, (8793) 98-94-32, 98-94-38, (8793) 98-92-82","357528, г. Пятигорск, Кочубея, 67"
«Профсталь 26» ООО,"производство и реализация решет и запчастей на зерноочистительную технику, металлических сеток, перфорированного листа и секционных ограждений",Ставропольский край,Ставрополь г.,Дир.: Жариков Геннадий Алексеевич,profsteel26@gmail.com,http://profsteel26.ru/,"8-962-452-0875, 8-962-413-8383, 8-962-403-8307","355000, г. Ставрополь, 2-й Юго-Западный пр-д, 3 А, оф. 4"
«Птицефабрика Преображенская» ООО,"яйцо куриное, удобрения (гранулированный куриный помет)",Ставропольский край,Буденновский район,Ген. дир.: Полянский Юрий Николаевич,ptizask@mail.ru,https://ptizask.ru/,"8-999-486-2727, 8-9999-486-5777","356831, Буденновский р-н, с. Преображенское, Советская, 60 А"
«Путь Ленина» СПК племзавод (Туркменский район),"пшеница, ячмень, просо, подсолнечник, корма, племенное овцеводство: племзавод (ставропольская)",Ставропольский край,Туркменский район,Предс.: Фомин Александр Иванович,putlenina77@mail.ru,,"(86565) 3-31-16, 3-31-74, 3-31-33","356551, Туркменский р-н, с. Овощи, Красная, 88"
"Пятигорская городская станция по борьбе с болезнями животных, ГУ",,Ставропольский край,Предгорный район,Нач.: Маликова Наталья Валерьевна,,http://vetstav.ru/pyatigor/,"(8793) 98-80-07, (8793) 31-92-07","357528, г. Пятигорск, 50 лет ВЛКСМ, 2"
«Радиан завод» АО,"производство систем контроля высева СКИФ для пневматических и зернотуковых сеялок, электронные блоки для с/х машин",Ставропольский край,Александровский район,Ген. дир.: Богословский Александр Валерьевич,"zavod@radianzavod.ru, comer@radianzavod.ru",http://www.radianzavod.ru/,"(86557) 2-65-95, 8-800-700-4564, 8-962-430-3341","356300, с. Александровское, проезд Промышленный, 2"
«Радуга» СХ АО (Новоалександровский район),"пшеница, ячмень, овес, кукуруза, подсолнечник; сахарная свекла; семена зерновых; КРС (мясной, молочный)",Ставропольский край,Новоалександровский район,Дир.: Гладкова Наталья Владимировна,raduga2675@mail.ru,,"(86544) 5-80-45, 5-81-87, 5-81-83, (86544) 5-81-71","356015, Новоалександровский р-н, п. Радуга, Ленина, 9"
«Развитие» АПК ООО,дизельное топливо,Ставропольский край,Ставрополь г.,Ген. дир.: Полянский Сергей Николаевич,apk.razvitie@mail.ru,,8-962-402-3511,"355003, г. Ставрополь, Дзержинского, 156"
«Райффайзен Агро» ООО,"производство и продажа комбикормов для КРС, свиней, птиц",Ставропольский край,Новоалександровский район,Ген. дир.: Хомич Михаил Григорьевич,,http://raiffeisenagro.ru/,"(86544) 6-72-58, 8-906-491-9043, 8-962-403-4352","356000, г. Новоалександровск, Промышленная, 11/14"
«Реалграмм» ООО,"поставка нефтепродуктов (бензин, масло, дизельное топливо, керосин, печное топливо); оказание услуг по перевозке нефтепродуктов",Ставропольский край,Ставрополь г.,Дир.: Леденёв Евгений Анатольевич,realgramm@mail.ru,http://www.realgramm.ru/,"(8652) 24-18-70, 24-18-87, 24-18-11, 8-962-450-8081, 8-928-314-9777","355017, г. Ставрополь, Артема, 25, оф. 95"
«Ребровское» ООО,"закупка, реализация зерновых, в т.ч. на экспорт",Ставропольский край,Левокумский район,Дир.: Умалатов Курбан Умалатович,rebrovskoe.ooo@yandex.ru,,8-909-111-9944,"357970, Левокумский р-н, с. Владимировка, Лыхова, 12"
«Регион-Агро» ООО,"оф. партнер German Seed Alliance; семена гороха сортов Мадонна, Клеопатра, Саламанка, Астронавт, семена подсолнечника, кукурузы, сафлора, сои, рапса, льна; химические средства защиты растений",Ставропольский край,Ставрополь г.,Дир.: Дзюбан Борис Николаевич,Region-Agro26@mail.ru,,"(8652) 39-29-52, 8-962-446-3754, (8652) 8-928-322-4547","355035, г. Ставрополь, Буйнакского, 2 А"
«Региональные продажи» ООО,"продажа оборудования для АЗС, нефтебаз, бензовозов; лабораторное оборудование, анализаторы качества зерна",Ставропольский край,Ставрополь г.,Дир.: Байранбеков Ахмедхан Надирович,region26ck@mail.ru,,8-928-009-7337,"355035, г. Ставрополь, пр-кт Кулакова, 16 В, оф. 417"
«Ремсельмаш» ООО,"ремонт с/х техники, грузового автотранспорта, холодильного оборудования",Ставропольский край,Советский район,Дир.: Бурляев Сергей Николаевич,info@remselmash.su,,8-962-020-1207,"357910, Советский р-н, г. Зеленокумск, Калинина, 22"
«Ремторг Плюс» ООО,закупка зерновых; грузоперевозки,Ставропольский край,Ставрополь г.,Дир.: Сухинин Иван Николаевич,remtorgplus@yandex.ru,,"8-909-755-7888, 8-962-448-0529","355047, г. Ставрополь, Октябрьская, 186"
"«РодАгро» ООО, представительство в СК","реализация органо-минеральных удобрений, стимуляторов роста",Ставропольский край,Ставрополь г.,Дир.: Поддубная Светлана Анатольевна,rodagrodir@mail.ru,http://rodagro.ru/,8-918-751-7087,моб.…8-918-751-7087
«Родина» СХП АО (Шпаковский район),"пшеница, ячмень, подсолнечник, горох, лен, соя, кукуруза, семена зерновых, сои",Ставропольский край,Шпаковский район,Дир.: Рыбников Роман Александрович,shprodina@yandex.ru,,"4-70-93, (86553) 4-70-63","356200, Шпаковский р-н, с. Пелагиада, Ленина, 55"
«Росагромаш» ООО,"с/х техника (дисковые бороны и мульчировщики, сеялки зерновые пропашные; жатки для уборки подсолнечника; тракторы «Беларус», опрыскиватели, погрузчики, запчасти)",Ставропольский край,Ставрополь г.,Ген. дир.: Кулюков Сергей Викторович,rosagromash@bk.ru,https://www.xn--80aai0bhckdg0f.xn--p1ai/,"8-962-441-7730, 8-962-441-7727","355035, г. Ставрополь, Коломийцева, 29"
"«Росагрохимслужба» ФГБУ, Ставропольский филиал","почвенно-агрохимическое обследование почв с/х угодий, рекомендации в потребности удобрений, научно-исследовательские работы по проблемам плодородия почв, сертификация пищевой и сельскохозяйственной продукции и продукции растениеводства",Ставропольский край,Шпаковский район,Дир.: Егоров Василий Павлович,stavhim@mail.ru,http://stavagroland.ru/,"(86553) 2-32-65, 2-32-95, (8652) 74-85-14","356241, Шпаковский р-н, г. Михайловск, Никонова, 65"
«Роснефть-Ставрополье» АО НК,"реализация нефтепродуктов и горюче-смазочных материалов, транспортировка ГСМ",Ставропольский край,Ставрополь г.,Ген. дир.: Цуциев Эдуард Казбекович,rosneft@stv.rosneft.ru,"https://www.rosneft-opt.ru/, https://www.rosneft-opt.ru/","(8652) 31-44-05, 31-44-00, 77-26-83, 8-800-200-1070","355037, г. Ставрополь, Доваторцев, 30 Б"
«Российский сельскохозяйственный центр» филиал Федерального государственного бюджетного учреждения по Ставропольскому краю,,Ставропольский край,Ставрополь г.,Рук. ф-ла: Кузнецова Ольга Викторовна,rsc26@mail.ru,http://www.rsc26.ru/,"(8652) 77-97-77, 77-98-45","355042, г. Ставрополь, 3-й Юго-Западный проезд, 12 А"
"«Ростлайн Юг» ООО, ОП в г. Ставрополе","самоходная, навесная и прицепная с/х техника, телескопические погрузчики, перегрузочные бункеры и др.; зерноочистительные комплексы ЗАВ",Ставропольский край,Ставрополь г.,Рук. филиала: Кондратова Анна Александровна,ekaterinacog@gmail.com,http://www.rostline.com/,"8-906-428-3972, 8-961-406-0068","355035, г. Ставрополь, Северный Обход, 11, оф. 305, 323"
«Ростшина» ООО,"ремонт боковых порезов сельскохозяйственных и грузовых шин; закупка, продажа б/у шин, утилизация шин",Ставропольский край,Ставрополь г.,Зам. ген. дир.: Тихомиров Роман Георгиевич,rost-shina@mail.ru,,8-968-266-2662,"355000, г. Ставрополь, 7-я Промышленная, 5, оф. 104"
«РС Лаб» ООО,"комплексное оснащение лабораторий, весы лабораторные, аналитические, лабораторное оборудование, химреактивы",Ставропольский край,Ставрополь г.,Дир.: Шавкута Галина Михайловна,rosteklab@mail.ru,,"(8652) 94-02-99, 94-03-99","355008, г. Ставрополь, Вокзальная, 24"
"«РТГ» (РосТехноГрупп) ООО, ОП Ставропольское","реализация самоходной, прицепной, навесной техники: трактора, косилки, опрыскиватели, культиваторы, жатки и др., запчасти",Ставропольский край,Георгиевский район,Рук. ОП: Куземин Александр Юрьевич,rtg.geo@mail.ru,http://rtg56.ru/,"(8652) 21-50-60, 8-928-814-6388","357808, Георгиевский р-н, ст. Незлобная, Ленина, 505"
«Русь-Агро Альянс» ООО,"закупка зерновых, масличных, зернобобовых",Ставропольский край,Грачевский район,Ген. дир.: Шумбасов Сергей Николаевич,2606800256@mail.ru,,(8652) 45-38-44,"356250, Грачевский р-н, с. Грачевка, Луговая, 36"
«Рыздвяненский» филиал ООО «Ставропольский бройлер»,комбикормовый завод,Ставропольский край,Изобильненский район,Дир.: Милованов Федор Владимирович,,,"(86545) 4-71-14, 4-71-39, 4-84-72","356110, Изобильненский р-н, п. Рыздвяный"
«С-Агросервис» ООО,"резинотехнические изделия к с/х машинам, тракторам, комбайнам, автомобилям, станкам, агрегатам, гидроцилиндрам и другому промышленному оборудованию; запчасти к тракторам и грейдерам",Ставропольский край,Ставрополь г.,Дир.: Едигаров Роман Рачикович,opt@s-agroservis.ru,http://www.s-agroservis.ru/,"(8652) 50-88-88, (8652) 28-19-58, (8652) 28-35-45, 25-72-55","355035, г. Ставрополь, Старомарьевское шоссе, 38 В"
«Сад» ООО ГК «Пророст»,"семена овощных и цветочных культур; средства защиты растений, минеральные удобрения",Ставропольский край,Ставрополь г.,Дир.: Парсанов Евгений Иванович,agrosad@agrosad.net,,(8652) 33-33-13,"355000, г. Ставрополь, Старомарьевское шоссе, 38 Б"
«Сарпак» ООО,"производство, реализация жестяной и пластиковой упаковки для пищевых консервов, пищевых масел, кетчупов, агрохимии",Ставропольский край,Кочубеевский район,Ген. дир.: Мамий Шейда Шамиль Селахаттин,sarpak@sarpak.ru,,(86554) 6-51-71,"357107, г. Невинномысск, Комбинатская, 3 А"
«Свет-агро» ООО,производство комбикормов для всех видов скота и птицы,Ставропольский край,Петровский район,Упр.: Смирнов Петр Михайлович,info@svetagro.ru,,8-988-753-6818,"356532, г. Светлоград, пр-зд 3-й Промышленный, 1"
«Светлоградагромаш» ОАО,"плуги отвальные и безотвальные от 3-х и до 11-корпусных, бороны, влагосберегающие агрегаты, оборотные плуги, запчасти к с/х технике",Ставропольский край,Петровский район,Ген. дир.: Шевелев Алексей Михайлович,info@svetagromash.ru,http://www.svetagromash.ru/,"(86547) 4-03-29, 4-03-34, 4-27-35","356530, Петровский р-н, г. Светлоград, Калинина, 103"
«Светлоградская база снабжения» АО,"услуги по приему минеральных удобрений, аренда складов",Ставропольский край,Петровский район,Ген. дир.: Багдасарьянц Вадим Владимирович,oao-sbs@yandex.ru,,"(86547) 4-02-44, 4-36-68","356530, Петровский р-н, г. Светлоград, Кирова, 42"
«Светлоградский зернопродукт» ООО,"приемка, хранение, отгрузка зерновых, зернобобовых, масличных культур, покупка и продажа сельхозпродукции",Ставропольский край,Петровский район,Дир.: Золотов Владимир Владимирович,secretar@sgelevator.ru,,8-906-491-1981,"356530, г. Светлоград, Трудовая, 16 литер Г"
«Северное» ООО,"зерновые, зернобобовые; семена масличных",Ставропольский край,Александровский район,Ген. дир.: Теряев Василий Васильевич,severnoye@yandex.ru,,"8-962-741-1534, 8-962-447-9638","356316, Александровский р-н, с. Северное, Мира, 8"
«Северо-Кавказский АгроБиоЦентр» ООО,"реализация химических и биологических СЗР, упаковочных материалов, сетки овощной, минеральных удобрений, КАС, микроэлементов",Ставропольский край,Ставрополь г.,Ген. дир.: Николайченко Дмитрий Иванович,biotsenter@yandex.ru,,"8-962-400-3244, 8-905-467-3218","355035, г. Ставрополь, Старомарьевское шоссе, 11 А, пом. 16 С"
Северо-Кавказский научный федеральный аграрный центр с/х ФГБНУ,"выращивание и реализация семян высших репродукций зерновых, технических, масличных культур, кормовые и лекарственные травы",Ставропольский край,Шпаковский район,Дир.: Кулинцев Валерий Владимирович,info@fnats.center,http://www.sniish.ru/,(86553) 2-32-97,"356241, Шпаковский р-н, г. Михайловск, Никонова, 49"
Северо-Кавказский филиал ФГБУ «ЦОК АПК»,"лабораторные услуги: исследования, инспекционная деятельность, земельные отношения, обеззараживание и фумигация, ветеринарные услуги, исследования на ГМО, декларация, сертификация, обучение специалистов",Ставропольский край,Ставрополь г.,Дир. филиала: Шашлов Олег Павлович,sevkav@fczerna.ru,http://fczerna.ru/,"(8652) 28-32-72, 28-16-53, 28-00-55","355035, г. Ставрополь, Старомарьевское шоссе, 34"
Северо-Кавказское межрегиональное управление Россельхознадзора,"контроль и надзор в сфере ветеринарии, карантина и защиты растений, обеспечения плодородия почв, семеноводства с/х растений, селекционных достижений, а также функции по защите населения от болезней, общих для человека и животных",Ставропольский край,Ставрополь г.,Рук.: Ошхунов Тимур Хусенович,rshn3@fsvps.gov.ru,,(8652) 23-62-68,"355004, г. Ставрополь, Крупской, 31/1"
«СевКавСнаб Агро» ООО,отечественная с/х техника в широком ассортименте,Ставропольский край,Кочубеевский район,Дир.: Чумичёв Александр Владимирович,sks-agro@mail.ru,http://www.sks-agro.ru/,8-928-363-7925,"357118, г. Невинномысск, Пятигорское шоссе, 8"
«Сельхоздеталь» ООО,запчасти к сельхозтехнике,Ставропольский край,Шпаковский район,Ген. дир.: Невидомский Дмитрий Анатольевич,kalin_ko@mail.ru,,"(86553) 2-03-38, (86553) 2-03-48, 8-928-321-1505, (86553) 8-928-321-2259","356236, Шпаковский р-н, с. Верхнерусское, Батайская, 5"
«Сельхозремонт» ЗАО,"ремонт с/х техники, изготовление с/х техники и запчастей к тракторам",Ставропольский край,Благодарненский район,Дир.: Савон Анатолий Иванович,shremont@mail.ru,,(86549) 5-15-26,"356420, г. Благодарный, пер. Кочубея, 5"
«Сельхозснаб» ООО,запчасти к импортной и отечественной с/х технике,Ставропольский край,Шпаковский район,Дир: Веретенников Алексей Сергеевич,215540@mail.ru,,8-928-321-5540,"356244, г. Михайловск, Гагарина, 2/10, пом. 4"
«СельхозТехника-Юг» ООО,"навесная, прицепная техника, техника для промышленного садоводства",Ставропольский край,Ставрополь г.,Ген. дир.: Леонидов Роман Евгеньевич,Leonidov189@mail.ru,http://www.xn----ftb4be5d.xn--p1ai/,"8-962-449-9750, 8-962-446-6601","355000, г. Ставрополь, 4-я Промышленная, 1 А"
«Серво Полимер» ООО,производство емкостей и резервуаров до 200 м3 для сельского хозяйства и промышленности,Ставропольский край,Ставрополь г.,Дир.: Викрищук Роман Михайлович,zakaz@inservo.ru,"https://servotank.ru/, https://servotank.ru/, http://inservo.ru/, http://inservo.ru/","8-988-237-3287, 8-938-443-6950","355035, г. Ставрополь, Старомарьевское шоссе, 18 Б"
«Сетково» ООО,"овощная сетка, полипропиленовые мешки, нитка прошивочная",Ставропольский край,Ставрополь г.,Дир.: Николайченко Дмитрий Иванович,"s, etkovo@yandex.ru",,8-905-467-3218,"склад: г. Ставрополь, Старомарьевское шоссе, 11 А, пом. 9"
«СЖС Восток Лимитед» АО,"независимое инспектирование продукции с/х, сертификация",Ставропольский край,Ставрополь г.,,"sergey, .ryasniy@sgs.com",,8-962-442-5010,"355042, г. Ставрополь, 1-й Юго-Западный проезд, 3, оф. 11, 13"
"«Сизар» ООО, представительство в Ставропольском крае","производство, продажа запчастей для почвообрабатывающей, посевной и уборочной техники",Ставропольский край,Ставрополь г.,,stav.cizaragro@mail.ru,http://cizaragro.com/,8-928-255-4585,"355000, г. Ставрополь, 3-я Промышленная, 6"
«СК-Агро» ООО,"семена зерновых, технических, масличных, зернобобовых культур (производство, реализация)",Ставропольский край,Грачевский район,Дир.: Шамсутдинов Рамиль Аликович,s.k-agro@mail.ru,,8-988-750-8875,"356250, с. Грачевка, Есенина, 6"
«СКАУТ» ООО,"спутниковый контроль автотранспорта, учет топлива, тахографы",Ставропольский край,Кочубеевский район,Дир.: Охильков Дмитрий Юрьевич,office@scout-mt.ru,"http://www.glonass-kavkaz.ru/, http://www.glonass-kavkaz.ru/","8-928-306-3990, 8-928-963-7434","357107, г. Невинномысск, Энергетиков, 2, оф. 8"
«Славяне» Шерстяная компания ООО,"закупка овечьей шерсти, обработка и реализация для текстильной промышленности; производство топса",Ставропольский край,Кочубеевский район,Дир.: Пузанова Светлана Валерьевна,woolslavsss@mail.ru,http://woolslav.ru/main/,"8-928-318-8806, 8-928-970-7773","357100, г. Невинномысск, пос. РЭС-4, Спартака, 33"
«Славянский» ТД АО,"с/х техника, запчасти, автоинструменты",Ставропольский край,Шпаковский район,Ген. дир.: Кирин Василий Васильевич,"slavynskij2001@mail.ru, belaruss2001@mail.ru",https://slavynskij.ru/,"(86553) 2-02-65, 8-928-630-9222, 8-928-321-4972","356236, Шпаковский р-н, с. Верхнерусское, Батайская, 3"
СМТС «Арзгирская» АМО СК ООО,ремонт с/х техники,Ставропольский край,Арзгирский район,Дир.: Палагута Александр Иванович,smts_arz@mail.ru,,"(86560) 3-11-61, 3-17-56, 8-962-015-1252","356570, с. Арзгир, Кирова, 13"
«СМФ» ООО,"закупка и переработка пшеницы, ячменя, гороха, проса; пр-во и реализация муки и круп (перловая, ячневая, пшеничная); пшена шлифованного, гороха шлифованного, макаронных изделий",Ставропольский край,Петровский район,Дир.: Матвеев Евгений Иванович,info@petrovskienivi.ru,"http://www.petrovskienivi.ru/, http://www.petrovskienivi.ru/","(86547) 4-00-65, (86547) 4-02-65, 4-13-30","356530, Петровский р-н, г. Светлоград, пр. Плодосовхозный, 2"
«Снабсельмаш» ООО,"запчасти к импортной и отечественной сельхозтехнике, сервис",Ставропольский край,Ставрополь г.,Ген. дир.: Давлетов Руслан Камилжанович,0056060@mail.ru,,8-963-382-0099,"355021, г. Ставрополь, 1 Юго-Западный проезд, 3, оф. 6"
"Советская районная станция по борьбе с болезнями животных, ГБУ СК",,Ставропольский край,Советский район,Гл. агроном: Збанацкий Виталий Борисович,,"http://vetstav.ru/sovet/, http://vetstav.ru/sovet/","(86552) 6-20-68, 6-11-81","357913, Советский район, г. Зеленокумск, пер. Владикавказский, 19"
Советский районный отдел филиала ФГБУ «Россельхозцентр» по Ставропольскому краю,,Ставропольский край,Советский район,Гл. агроном.: Нестеренко Сергей Николаевич,sov_stazr@mail.ru,,"(86552) 6-23-49, 8-962-450-3064","357910, г. Зеленокумск, Есенина, 1"
"Советский эксплуатационный участок, Кировский ф-л",эксплуатация сооружений водохозяйственного комплекса,Ставропольский край,Кировский район,Нач. участка: Шеховцов Павел Алексеевич,,,(87938) 6-71-67,"357329, Кировский район, ст. Советская, Революционная, 220"
"Советский эксплуатационный участок, Терско-Кумский ф-л",эксплуатация сооружений водохозяйственного комплекса,Ставропольский край,Советский район,,,,(86552) 6-06-87,"357900, г. Зеленокумск, 60 лет Октября, 35"
«Сортсемовощ» ЗАО,"оптовая и розничная продажа сортовых семян овощных, бахчевых культур",Ставропольский край,Ставрополь г.,Дир.: Марков Владимир Васильевич,sortsemovoch3m@mail.ru,,"(8652) 94-67-67, 94-67-66","355017, г. Ставрополь, Торговый, 3"
Софиевский эксплуатационный участок,эксплуатация сооружений водохозяйственного комплекса,Ставропольский край,Ипатовский район,Гл. гидротехник: Таран Григорий Федорович,,,(86542) 6-04-45,"356605, Ипатовский р-н, п. Софиевский городок, пер. Дорожный, 25"
«Союз селекционеров и семеноводов в Ставропольском крае» ССССК,внедрение в производство и реализация оригинальных элитных семян,Ставропольский край,Ставрополь г.,Дир.: Борануков Хусин Кумалович,nkpsssk@yandex.ru,,"(8652) 24-51-82, 8-962-455-8274, 8-962-455-8262","355017, г. Ставрополь, пер. Зоотехнический, 15"
«Союз-ВК» ООО,оптовая торговля зерном,Ставропольский край,Минераловодский район,Дир.: Комарова Светлана Викторовна,ip-komarov1982@mail.ru,,8-928-344-5048,"357207, г. Минеральные Воды, Кисловодская, 30 Б, оф. 3"
«Спецтранс» ООО,перевозка негабаритных грузов для АПК по России,Ставропольский край,Ставрополь г.,Ген. дир.: Кулешов Роман Рудикович,,,"(8652) 45-28-88, 41-84-84","355000, г. Ставрополь, Старомарьевское шоссе, 6"
«СпецЮгПлюс» ООО,спецодежда,Ставропольский край,Шпаковский район,Дир.: Олефиренко Алексей Алексеевич,spec.ug.plus@yandex.ru,https://specugplus.ru/,"(86553) 5-56-50, (86553) 5-56-53, 8-903-419-6737","356245, Шпаковский р-н, г. Михайловск, Гоголя, 60/2"
«Став-Тех-Агро» ООО,"ремонт сельхозтехники, установка кондиционеров, гидроцилиндры, стартовые генераторы, ремонт электрооборудования, агронавигаторы",Ставропольский край,Ставрополь г.,Ген. дир.: Рыкунов Георгий Викторович,stavtexagro.26@bk.ru,http://stav-tex-agro.ru/,"8-928-302-2900, 8-918-800-8668","355019, г. Ставрополь, Серова, 462 К"
«Ставагро» ООО,"сельхозтехника: тракторы, сеялки, плуги, бороны, разбрасыватели удобрений и др.",Ставропольский край,Ставрополь г.,,amozul@stavagro.com,"http://stavagro.com/, http://stavagro.com/",8-928-936-8958,"355035, г. Ставрополь, Ленина, 392"
«Ставпромкомплект» ПКП ООО,розничная и оптовая торговля автомобильным топливом,Ставропольский край,Ставрополь г.,Дир.: Гонтарь Андрей Юрьевич,sl@oktan26.ru,http://oktan26.ru/,"(8652) 29-89-63, 28-08-08","355035, г. Ставрополь, Старомарьевское шоссе, 12"
«Ставролит» ООО,оптовая торговля зерном,Ставропольский край,Ставрополь г.,Дир.: ,ооо-stavrolit@yandex.ru,,"(8652) 77-96-12, 8-928-300-3090","355021, г. Ставрополь, 1 Юго-Западный проезд, 3, стр. 4, оф 14"
«Ставрополь Агромера» ООО,"пестициды, микроудобрения; консерванты для всех видов пищевой промышленности",Ставропольский край,Шпаковский район,Дир.: Далгатова Светлана Валентиновна,stavagromera@yandex.ru,,8-928-009-8455,"356241, г. Михайловск, Кооперативная,37"
«Ставрополь АгроХим» ООО,"семена гибридов кукурузы, подсолнечника; химические средства защиты растений, минеральные удобрения",Ставропольский край,Ставрополь г.,Дир.: Грицай Александр Дмитриевич,ct.agrohim@mail.ru,,"(8652) 50-11-62, 8-918-740-4451","355000, г. Ставрополь, Северный Обход, 22"
«Ставрополь-подшипник» ООО,"реализация подшипников, сальников",Ставропольский край,Ставрополь г.,Дир.: Коваленко Ирина Михайловна,stavpodship@yandex.ru,,"(8652) 58-05-76, (8652) 58-05-32","355020, г. Ставрополь, Объездная, 18 Б"
«Ставропольагропромснаб» ООО,"реализация: с/х техники, запчастей и комплектующих для с/х техники, автомобилей; аккумуляторов, подшипников, ремней",Ставропольский край,Шпаковский район,Ген. дир.: Траспова Светлана Дмитриевна,agrosn@mail.ru,https://dar-agro1.jimdo.com/,"(86553) 2-08-15, 6-30-23, 6-02-53","356244, Шпаковский р-н, г. Михайловск, Коллективная, 1"
