Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Тюлянь» КХ ООО,"зерновые, масличные, сахарная свекла",Республика Башкортостан,Давлекановский район,Дир.: Кулуев Алмаз Насирович,2741727@mail.ru,,8-905-355-0033,"453418, с. Микяшево, Центральная, 34"
«Угмз» ООО («Уфагормолзавод» ООО),"производство молока, молочной продукции, масла сливочного",Республика Башкортостан,Уфа г.,Ген. дир.: Файзуллин Ильдар Мунавирович,ugmz@ufamol.ru,https://www.ufamol.ru/?ysclid=m6hjcu821x879872952,"(3472) 86-55-10, (3472) 16-44-10","450112, г. Уфа, Путейская, 1/5"
«Удача» Агрофирма ООО,"кормовые, лошади",Республика Башкортостан,Благовещенский район,Дир.: Акатьев Михаил Николаевич,m.akatjew@yandex.ru,,8-927-944-7678,"453448, д. Турушла, Турушлинская, 64"
«Удача» КФХ,"зерновые, КРС (молочный)",Республика Башкортостан,Туймазинский район,,,,8-937-485-1317,"452755, г. Туймазы"
«Уныш» КФХ,зерновые,Республика Башкортостан,Салаватский район,,,,8-919-615-6084,"452498, д. Урманчино"
«Уныш» ООО,"зерновые, масличные, свиноводство",Республика Башкортостан,Ишимбайский район,Дир.:Тимеряшев Айдар Амирович,oooynush@yandex.ru,,8-927-303-6277,"453200, с. Урман-Бишкадак"
«Уныш» ООО,"зерновые, масличные",Республика Башкортостан,Давлекановский район,Дир.: Габдрахманов Радик Мунавирович,unysh102@mail.ru,,8-937-355-1670,"453400, г. Давлеканово, Черноярская, 9 А, офис 10"
«Уныш» Племзавод ООО,"зерновые, КРС (молочный) - черно-пестрая",Республика Башкортостан,Дюртюлинский район,Дир.: Курбанов Азат Маратович,unish8611@mail.ru,,"(34787) 6-62-45, 8-919-601-8738","452316, Дюртюлинский р-н, с. Нижнеманчарово, Коммунистическая, 51 В"
«Уныш» СПОК,производство мясной продукции,Республика Башкортостан,Фёдоровский район,Предс.: Дашкин Ильшат Мидхатович,ynishf@mail.ru,,"(34746) 2-22-97, (34746) 2-20-32, (34746) 2-20-31","453280, Фёдоровский район, с. Фёдоровка, Ленина, 49"
«Урада» Агрофирма,"зерновые, КРС (молочный)",Республика Башкортостан,Янаульский район,Дир.: Гаряев Рафик Рашитович,afurada@yandex.ru,,"(34760) 3-52-48, 8-987-250-8524","452802, д. Татарская Урада, Верхняя, 4"
«Урал» ООО,"зерновые, масличные, КРС",Республика Башкортостан,Татышлинский район,Дир.: Хайруллин Динар Финусович,spk-ural2012@mail.ru,,(34778) 3-25-40,"452841, с. Верхнекудашево, Хайдарова, 1"
«Урал» ООО,"зерновые, КРС (молочный)",Республика Башкортостан,Илишевский район,Ген. дир.: Ибрагимова Елена Робертовна,ural.rsay@rambler.ru,,"(34762) 5-01-32, (34762) 5-01-90","452263, с. Рсаево"
«Урал» ООО,"зерновые, масличные",Республика Башкортостан,Фёдоровский район,Дир.: Юмагулов Юнир Шафкатович,,,8-917-408-4647,"453287, с. Новояушево, Молодежная, 50 А"
«Урал» СПК,"зерновые, масличные, КРС",Республика Башкортостан,Аургазинский район,Предс.: Иштуганов Рамиль Тагирович,,,"(34745) 2-74-22, (34745) 2-74-25","453475, д. Мурадым, Школьная, 39"
«Урал» СПК,"зерновые, масличные, КРС",Республика Башкортостан,Миякинский район,Предс.: Лутфуллин Ильдар Фанзилевич,shatmantamak@mail.ru,,"(34788) 2-36-85, (34788) 2-36-16","452072, с. Шатмантамак, Шоссейная, 7"
«Урал-Агро» ООО,зерновые,Республика Башкортостан,Абзелиловский район,Дир.: Рахаев Андрей Федорович,irina-rahaeva@bk.ru,,8-917-463-9708,"453605, с. Целинный, Ленина, 14"
«Урал-Батыр» СПОК,мясные полуфабрикаты,Республика Башкортостан,Нуримановский район,Предс.: Халилов Азамат Рифкатович,azm2104@mail.ru,,8-917-773-2104,"452435, Нуримановский р-н, с. Старокулево, Советская, 40"
«Урал-Тау» СХП ООО,"зерновые, зернобобовые, КРС, лошади",Республика Башкортостан,Дуванский район,Ген. дир.: Зарипов Загир Тагирович,oooural-tau@mail.ru,,"(34798) 3-43-09, 8-917-368-3625","452530, с. Месягутово, Коммунистическая, 71"
«Уралагро» ООО,"зерновые, масличные",Республика Башкортостан,Кугарчинский район,Дир.: Хазгалиев Радик Фагитович,radickhazigaliev@yandex.ru,,"8-937-851-7609, 8-917-400-2734","453334, д. Таваканово, Сэнкем, 98"
«Урарту» СППСК,"производство сыра, сырных продуктов, молочной продукции",Республика Башкортостан,Мечетлинский район,Предс.: Аветян Гагик Цолакович,"zemlehanov@mail.ru, ust-karina@mail.ru",,"(34770) 2-92-38, 8-906-374-9998","452550, Мечетлинский р-н, с. Большеустьикинское, Торговая, 4"
«Урман» КХ,"зерновые, КРС (молочный)",Республика Башкортостан,Гафурийский район,,,,"(34789) 2-46-74, 8-917-777-9749","453070, с. Белое Озеро"
«Урожай» К/Х ООО,"зерновые, КРС (молочный)",Республика Башкортостан,Гафурийский район,Дир.: Хисамутдинов Нажип Мажитович,hisam67@mail.ru,,"(34740) 2-33-91, 8-917-495-8428","453060, с. Бурлы"
«Урожай» МФ ООО / «СП Урожай» ООО,"зерновые, КРС; производство комбикормов",Республика Башкортостан,Аургазинский район,Дир.: Рафиков Радик Мударисович,,,"(34745) 2-12-40, (34745) 2-01-37, (34745) 2-04-61","453480, Аургазинский р-н, с. Толбазы, Строительная, 1/1"
«Урожай» ООО,"зерновые, масличные, КРС",Республика Башкортостан,Стерлибашевский район,Дир.: Гаскаров Ильдар Римович,ooourojai2011@yandex.ru,,"(34739) 2-87-07, 8-960-383-8001","453194, с. Тятербаш, Речная, 16"
«Урожай» ООО / Иванов Ю.И. ИП,"зерновые, масличные, зернобобовые",Республика Башкортостан,Бижбулякский район,Дир.: Иванов Юрий Иванович,urozhai11@mail.ru,,"(34743) 2-43-70, 2-83-45, 8-987-498-5168","452047, с. Малый Седяк, Школьный пер., 12"
«Урожай» Племзавод ООО,"пшеница, ячмень, горох, КРС",Республика Башкортостан,Илишевский район,Ген. дир.: Мухарлямов Айдар Зиганшинович,urojai65@gmail.ru,,"(34762) 5-01-67, 8-917-377-3770, 8-927-933-9696","452285, с. Старокуктово, Советская, 57"
«Урожай» СПОК,"зерновые, КРС (молочный)",Республика Башкортостан,Краснокамский район,Предс.: Хузин Рамис Ризаванович,,,8-917-776-7508,"452943, с. Новый Актанышбаш, Победы, 13"
«Урюш» ООО,КРС (мясной),Республика Башкортостан,Караидельский район,Дир.: Курбанов Алик Адулович,kirkor72@mail.ru,,8-917-805-1112,"452365, д. Татарский Урюш, Центральная, 23"
«Усак-Кичу Молоко» СПОК,"пшеница, подсолнечник, КРС (молочный); производство молока и молочной продукции",Республика Башкортостан,Бижбулякский район,Предс.: Ямалтдинов Рим Таухетдинович,jamaltdinova.elvira@yandex.ru,,"(34743) 2-37-05, 8-962-521-6067, 8-965-939-6855","452044, Бижбулякский р-н, с. Усак-Кичу, Тукаева, 22"
«Усакла» КФХ,зерновые,Республика Башкортостан,Нуримановский район,,,,(34776) 2-55-60,"452444, с. Никольское"
«Услы» СПССК,"переработка молока, производство молочной продукции",Республика Башкортостан,Стерлитамакский район,Предс.: Сулекбаев Илдус Гайфуллович,vkus_raya@rambler.ru,,8-965-946-7772,"453163, Стерлитамакский р-н, с. Верхние Услы, 40 лет Победы, 7 А"
«Усман» ТВ,"зерновые, сахарная свекла",Республика Башкортостан,Аургазинский район,Предс.: Кутлуюлов Ильдар Миниасгатович,tv-usman@yandex.ru,,8-927-237-5459,"453480, д. Усманово"
«Успех» Агрофирма ООО,"зерновые, КРС",Республика Башкортостан,Благовещенский район,Дир.: Абрамова Елена Владимировна,agroxoz.mir@mail.ru,,"(34766) 2-58-43, 8-965-948-7982","453438, с. Старонадеждино, Молодежная, 6 А"
«Утар» ООО,зерновые,Республика Башкортостан,Кугарчинский район,Ген. дир.: Аиткулов Азамат Рафкатович,oooutar@rambler.ru,,(927) 358-35-88,"453342, с. Саиткулово, Верхняя, 20 Б"
«Уфимский СГЦ» ООО,свиноводство,Республика Башкортостан,Благоварский район,Упр. орг.: ООО «Башкирская Мясная Компания»,,,(347) 246-44-28,"452747, д. Восточный"
«Уфимский+» ООО,"зерновые, масличные, КРС (мясной)",Республика Башкортостан,Хайбуллинский район,Дир.: Булатов Марат Салаватович,,,8-937-839-4550,"453803, с. Уфимский, Арсланова, 20"
«Учалыагро» ООО / «Учалинский Элеватор» ООО,"зерновые, масличные; хранение и складирование зерна",Республика Башкортостан,Учалинский район,Ген. дир.: Жигалов Антон Владимирович,ugs17@mail.ru,,8-919-336-1444,"453732, Учалинский р-н, с. Учалы, Элеваторный пер, 1 А"
«Фаворит» ООО,"зерновые, масличные",Республика Башкортостан,Зианчуринский район,Рук.: Исканьяров Ильгиз Закирович,favorit_000@mail.ru,,(34785) 2-13-03,"453380, с. Исянгулово, Промышленная, 41"
«Фацелия» АПФ ООО,"зерновые, масличные",Республика Башкортостан,Стерлитамакский район,Дир.: Долгий Александр Анатольевич,svetlana.balabanova.76@mail.ru,,8-989-950-9263,"453165, д. Боголюбовка"
«Феникс» ООО,"масло подсолнечное, жмых",Республика Башкортостан,Чишминский район,Дир.: Кузьмин Юлиан Викторович,"a, s160375@mail.ru",,8-916-866-4598,"452175, Чишминский р-н, р.п. Чишмы, Железнодорожная, 1"
«Флагман Плюс» ООО,мясные полуфабрикаты,Республика Башкортостан,Благовещенский район,Ген. дир.: Гильманова Рима Басыровна,flagman.rb@gmail.com,,8-917-480-2467,"453431, г. Благовещенск, Киняшова, 49"
«Флоэма-Агро» ООО,зерновые,Республика Башкортостан,Кушнаренковский район,Ген. дир.: Гареев Фанит Хамитович,floema-agro@yandex.ru,,"(34780) 5-55-24, (3472) 48-14-57","452242, с. Старогумерово, Валиева, 10"
«Фортуна» СССПК,овощи (открытый грунт),Республика Башкортостан,Учалинский район,Предс.: Файзуллин Фаиль Равилович,pk-fortuna@yandex.ru,,(34791) 5-12-99,"453731, Учалинский р-н, с. Учалы, Советская, 4"
«Халял-Зилим» СССППК,мясные полуфабрикаты,Республика Башкортостан,Гафурийский район,Предс.: Басыров Фанил Минигалиевич,yulukov@mail.ru,,8-937-347-9669,"453067, Гафурийский р-н, д. Сабаево, Восточная, 4"
«Ханэ» ООО,"зерновые, КРС (мясной), лошади",Республика Башкортостан,Кушнаренковский район,Дир.: Амирян Эдик Шариевич,hane-2017@yandex.ru,,8-927-969-7300,"452236, с. Бардовка, Западная, 10"
«ХАУ» СППК,"производство масла подсолнечного, льняного",Республика Башкортостан,Белорецкий район,Предс.: Муллагалямов Ислам Ишмурдинович,,,8-967-459-2555,"453511, г. Белорецк"
«Хладобойня Строгонов» ООО,замороженное и охлажденное мясо (свинина),Республика Башкортостан,Мелеузовский район,Дир.: Мухтаруллин Артём Маратович,strogonov_hb@mail.ru,https://xn--b1ab4acbbjhj.xn--p1ai/,"(34764) 5-99-11, 8-987-622-6999","453862, Мелеузовский р-н, с. Дарьино, Центральная, 1 А"
«Хорошее дело» ООО,молочная продукция,Республика Башкортостан,Октябрьский г.,,,,(34767) 5-58-57,"452603, г. Октябрьский, Школьная, 1 г, офис 103"
«Хренова Сергея Ивановича» ООО,"зерновые, зернобобовые; птицеводство (куры, гуси)",Республика Башкортостан,Баймакский район,Дир.: Хренов Сергей Иванович,,,8-961-365-7804,"453653, Баймакский р-н, с. Ургаза, Заречная, 43"
«Центральная» МТС АО,"зерновые, зернобобовые, масличные; сахарная свекла",Республика Башкортостан,Уфимский район,Ген. дир.: Насыров Ильдар Саубанович,,,(3472) 29-88-82,"450056, терр. Станция Уршак, Аграрная, 3/1"
«Центральный» СППССК / «СХП «ЧПП» ООО,"садоводство (яблоки, ягоды); зерновые, гречиха; картофель",Республика Башкортостан,Чишминский район,Предс./Дир.: Галиуллин Рамиль Марсович,Kp22177@mail.ru,,8-937-150-0747,"452172, Чишминский р-н, р.п. Чишмы, Строительная, 2, помещ. 3 («Центральный» СППССК)"
«ЧАП» ООО,"зерновые, технические, КРС",Республика Башкортостан,Чекмагушевский район,Дир.: Еникеев Ильшат Идгарович,ilshat001@mail.ru,,"8-917-349-9072, 8-987-098-1072","452200, с. Чекмагуш, Салавата, 42"
«Четырбашево» СХ ООО / «Мияки» СПОК,"зерновые, масличные, КРС (мясной); мясные полуфабрикаты",Республика Башкортостан,Миякинский район,Дир./Предс.: Махиянов Ралис Мударисович,ralis80@mail.ru,,"(34788) 2-15-79, 8-937-357-5555","452080, Миякинский р-н, д. Четырбашево, Кирова, 40"
«Чишминские Овощи» СПОК,"пшеница, гречиха, подсолнечник",Республика Башкортостан,Чишминский район,Предс.: Насретдинов Салават Алифович,nasa23@yandex.ru,,8-917-359-6216,"452160, с. Кара-Якупово, Центральная, 67"
«Чишминский Мэз» ООО / «Чишминское» ООО,производство масла подсолнечного,Республика Башкортостан,Чишминский район,Ген. дир.: Якупов Айдар Вагизович,mail@maslozavod.ru,,"(34797) 2-06-27, 2-06-00","452171, Чишминский р-н, р.п. Чишмы, Ленина, 121"
«ЧСЗ» АО,производство сахара,Республика Башкортостан,Чишминский район,Ген. дир.: Баримбойм Юрий Геннадьевич,Baiburina_AF@tavros.ru,,(34797) 2-82-22,"452173, Чишминский р-н, р.п. Чишмы, Мира, 1"
«Чулпан» ООО,"зерновые, КРС (молочный)",Республика Башкортостан,Белебеевский район,Дир.: Набиуллина Рифа Рауфовна,ooochulpan@bk.ru,,"8-969-745-2035, 8-965-939-5111","452035, с. Метевбаш, Школьная, 60"
«Шават» СПОК,мясные полуфабрикаты,Республика Башкортостан,Ермекеевский район,Предс.: Шафигуллина Гульназ Тавкиловна,gulnas72@mail.ru,,"8-937-151-5938, 8-927-231-2960","452195, Ермекеевский р-н, с. Усман-Ташлы, Центральная, 19"
«Шаран Агро» ООО,"пшеница, ячмень, подсолнечник, лён, гречиха, чечевица",Республика Башкортостан,Шаранский район,Ген. дир.: Кондратов Игорь Николаевич,Iliasova_ar@tavros.ru,,(34769) 2-56-17,"452643, с. Нижнезаитово, Советская, 2 А"
«Штиль» ООО,прудовая рыба,Республика Башкортостан,Уфимский район,Дир.: Буяк Марина Анатольевна,shteel@list.ru,,"8-917-795-7140, 8-917-401-0495","Уфимский р-н, тер. Вольно-Сухаревский Пруд, 1"
«Эко-Мясо» СПССК,убойный цех,Республика Башкортостан,Кугарчинский район,Предс.: Асадулин Альберт Ренатович,,,8-927-309-3687,"453336, Кугарчинский р-н, с. Юмагузино, Строителей, 2 А"
Экологический Плодосовхоз «Солнечный Бузовьяз» ООО,"садоводство (яблоки, смородина, клубника, малина)",Республика Башкортостан,Кармаскалинский район,Дир.: Лазуто Андрей Владимирович,,,"8-917-808-7346, 8-988-168-6798","453003, Кармаскалинский р-н, д. Алмалык, Садовая, 5"
«Экоовощи» СПОК,овощи (открытый грунт),Республика Башкортостан,Аургазинский район,Предс.: Ефремова Татьяна Витальевна,tat.efremova1985@yandex.ru,,8-937-346-6792,"453485, с. Чуваш-Карамалы"
«Экосалат» ООО,выращивание салатных культур,Республика Башкортостан,Нуримановский район,Дир.: Лопатина Ольга Валерьевна,ekosalad@mail.ru,,"8-919-615-1934, 8-937-500-3867","452436, Нуримановский р-н, с. Новокулево, Салавата Юлаева, 12, офис 4"
«Элита» ООО,рыбоводство (карп),Республика Башкортостан,Стерлитамакский район,Дир.: Писяев Станислав Юрьевич,,,8-905-353-0807,"453103, г. Стерлитамак, пр-кт Ленина, 4, помещ. 1"
«Южный Урал+» АПК ООО,лошади,Республика Башкортостан,Абзелиловский район,Дир.: Разяпов Айбулат Мирхатович,,,"(34772) 2-26-33, 8-965-666-87-09","453605, с. Целинный, Ленина, 14"
«Юлдаш» ООО,"зерновые, лошади",Республика Башкортостан,Учалинский район,Дир.: Ахтямов Динар Альфридович,zarifa.hakimova@mail.ru,,8-905-350-0175,"453701, г. Учалы, Мира, 35, к.1"
«Юлдаш» ООО,"зерновые, КРС",Республика Башкортостан,Чекмагушевский район,Дир.: Хаматдинов Ранис Раисович,"spk_chulpan@mail.ru, ranis63@mail.ru",,(34796) 2-74-06,"452218, с. Кусекеево, Аюпова, 22"
«Юнико» ООО / Алибаев Н.Б. ИП,зерновые; оптовая торговля зерном,Республика Башкортостан,Сибай г.,Дир./Глава: Алибаев Наиль Булякович,,,8-927-326-0092,"453833, г. Сибай, Ленина, 23"
«Янаульский» Тепличный Комбинат ООО,овощи (закрытый грунт),Республика Башкортостан,Янаульский район,Дир.: Дусаев Руслан Рашитович,gh.yanaul@yandex.ru,,(34760) 3-44-88,"452820, Янаульский р-н, с. Кисак-Каин, Железнодорожная, 1 А"
«Ярославский» СПК,"зерновые, масличные, КРС (мясной, молочный)",Республика Башкортостан,Дуванский район,Предс.: Храмцов Владимир Николаевич,yaroslavskiy_spk2011@mail.ru,,"(34798) 3-67-31, 3-37-23, 8-962-540-0101","452542, с. Ярославка, Советская, 112 В"
«Ясаклы» КФХ,"зерновые, масличные, КРС",Республика Башкортостан,Фёдоровский район,,,,"(34746) 2-43-66, 8-967-745-2925, 8-964-963-4994","453296, с. Балыклы"
02_Буздякский_КФХ 012,"зерновые, масличные; масло подсолнечное, комбикорма",Республика Башкортостан,Буздякский район,,,,8-927-080-6554,"452720, с. Амирово"
02_Бураевский_КФХ 003,саженцы плодово-ягодных культур,Республика Башкортостан,Бураевский район,,,,8-927-965-0202,"452960, Бураевский р-н, с. Бураево"
02_Илишевский_КФХ 002,"пшеница, рапс, горчица, горох; семена зерновых, зернобобовых, многолетних трав",Республика Башкортостан,Илишевский район,,,,"(34787) 6-42-12, (34762) 5-51-19, 8-917-433-0678","452271, с. Андреевка"
02_Миякинский_КФХ 002,семена многолетних трав,Республика Башкортостан,Миякинский район,,,,"8-987-016-2632, 8-967-747-2156","452080, с. Киргиз-Мияки"
02_Туймазинский_КФХ 005,производство кормов для с/х животных и птиц,Республика Башкортостан,Туймазинский район,,,,"8-937-343-4095, 8-937-343-4092","452194, с. Нижнетроицкий"
«Агро Грант» ООО,зерновые на экспорт,Республика Башкортостан,Стерлитамак г.,Ген. дир.: Горохов Антон Алексеевич,agro.grant@bk.ru,,8-9093,"453120, г. Стерлитамак, Курчатова, 15"
«Агро МТС» ООО,"зерновые, масличные; услуги по уборке зерновых, сахарной свеклы",Республика Башкортостан,Альшеевский район,Ген. дир.: Сафин Жавдат Рашитович,mullagaleev.ramil@mail.ru,,"(34754) 2-21-67, 8-927-317-7583","452122, Альшеевский р-н, с. Раевский, Магистральная, 2"
«Агротех» ООО,"зерновые, масличные, КРС (молочный); производство комбикормов",Республика Башкортостан,Иглинский район,Дир.: Нафиков Камиль Кагирович,agrotex09-agro@yandex.ru,,"(34795) 2-54-42, 8-937-161-4780","452411, с. Иглино, Целинная, 2, к. 2"
«Агротехсервис» ООО,"с/х техника, запчасти, сервис, услуги по обработке почвы: вспашка, посев, уборка урожая сахарной свеклы",Республика Башкортостан,Уфа г.,Ген. дир.: Файзуллин Альмир Тагирьянович,01@02agro.ru,https://02agro.ru/,"(347) 246-47-65, 8-917-483-5590","450095, г. Уфа, Дружная, 1, к. 1"
«Агротрейд» ООО,оптовая торговля зерном,Республика Башкортостан,Уфа г.,Дир.: Миннеахметов Ринат Айратович,rb-zerno@yandex.ru,,8-960-800-6844,"450077, г. Уфа, Верхнеторговая пл, 4, офис 1005"
«Агрохимия» ООО,оптовая торговля минеральными удобрениями и агрохимикатами,Республика Башкортостан,Туймазинский район,Дир.: Гареев Рузиль Хамзеевич,ooo.agrohim@mail.ru,,"(34782) 2-40-61, (34782) 2-40-65","452756, Туймазинский р-н, г. Туймазы, Гафурова, 40"
«Акцепт-Инвест» ООО,производство полножирной экструдированной сои,Республика Башкортостан,Кушнаренковский район,Ген. дир.: Ишназарова Лилия Рамилевна,soyakorm@yandex.ru,https://bashsoya.ru/,"14-24, (347) 248-14-60, 8-927-333-3697","450078, г. Уфа, Кирова, 52, офис 14-24"
«Ас-Агро» ООО,оптовая торговля удобрениями и агрохимическими продуктами,Республика Башкортостан,Уфа г.,Дир.: Мичурин Игорь Николаевич,artem2070@mail.ru,,8-927-332-9195,"450022, г. Уфа, Менделеева, 134/4, офис 302"
«Ахк-Агро» ООО,торговля СЗР,Республика Башкортостан,Уфа г.,Дир.: Рахимов Рим Камилович,mail@axk.ru,,(34729) 5-97-42,"450001, г. Уфа, Бабушкина, 25, офис 7"
«Башагро» ООО,"хранение и складирование зерна; производство круп (ячневая, перловая, гречневая)",Республика Башкортостан,Дюртюлинский район,Дир.: Магсумов Ильфир Изгарович,"davl.davletova@yandex.ru, juliana11@yandex.ru",,"8-987-475-4159, 8-987-617-9117","452310, Дюртюлинский р-н, д. Мамадалево, С. Фарраховой, 24/1"
«Башкирские Злаки» ООО,"хранение и складирование зерна; закупка, реализация зерновых",Республика Башкортостан,Уфа г.,Дир.: Аймаханов Хамит Темиргалиевич,"IPAimahanov@yandex.ru, zlak02@yandex.ru",,8-903-360-4241,"450077, г. Уфа, Верхнеторговая пл, 4, помещ. 1004"
«Бижбулякский Комбикорм» СПОК,производство кормов для с/х животных,Республика Башкортостан,Бижбулякский район,Предс.: Вардикян Мамикон Гарегинович,,,8-927-320-0202,"452040, Бижбулякский р-н, с. Бижбуляк, Андриана Николаева, 2"
«БКЗ» ООО («Бураевский Комбикормовый Завод» ООО),производство комбикормов,Республика Башкортостан,Бураевский район,Дир.: Гильмияров Илдус Амирьянович,buraevskikkz@mail.ru,,(34756) 2-42-92,"452975, Бураевский р-н, д. Большебадраково, Ленина, 2"
«Благоварский СГЦ» ООО,производство готовых кормов для с/х животных и птиц,Республика Башкортостан,Благоварский район,Ген. дир.: Тагирзянова Ирина Викторовна,,,(34768) 2-51-05,"452747, Благоварский р-н, д. Восточный"
«БПК» ООО,"производство круп (пшеничная пшенная, ячневая, гречневая), комбикормов",Республика Башкортостан,Кумертау г.,Дир.: Белик Владимир Петрович,bpc2009@rambler.ru,,"(34761) 4-59-97, (34761) 4-81-24","453306, г. Кумертау, Палатникова, 11"
«Буздякский Элеватор» ООО,"приемка, сушка, подработка, хранение зерна",Республика Башкортостан,Буздякский район,Дир.: Барбазюк Юрий Иванович,buzdyak.elevator@mail.ru,"https://bashzerno.ru/, https://bashzerno.ru/","(34773) 3-20-66, (34773) 3-20-46, (34773) 3-20-36, 8-917-754-2844","452710, Буздякский р-н, с. Буздяк, Красноармейская, 49"
«Восток - 1» ООО,семена многолетних трав,Республика Башкортостан,Мечетлинский район,Дир.: Крючков Валерий Евгеньевич,vostokodin@mail.ru,,8-965-933-8825,"452550, Мечетлинский р-н, с. Большеустьикинское, Ивана Крючкова, 8"
«Группа Компаний «Реса» АО,элеваторная деятельность,Республика Башкортостан,Абзелиловский район,Упр. - ИП Разумова Анастасия Евгеньевна,"gk_resa@mail.ru, lvv@gkresa.ru",,"(35172) 7-75-04, 8-902-611-6895","453605, Абзелиловский р-н, д. Станции Альмухаметово, Элеваторная, 22, офис 1"
«Грядка» СПССК,"выращивание, фасовка, хранение, реализация овощей (морковь, капуста, свекла, зелень), картофеля",Республика Башкортостан,Стерлитамакский район,Предс.: Белов Андрей Павлович,belosvet65@yandex.ru,,8-929-755-4442,"453105, Стерлитамакский р-н, с. Косяковка, Гагарина, 16"
«Давлекановский КХП №1» ООО,производство комбикормов для с/х животных,Республика Башкортостан,Давлекановский район,Ген. дир.: Тагирзянова Ирина Викторовна,DKHP1@tavros.ru,,(34768) 2-51-05,"453402, г. Давлеканово, Элеваторская, 4"
«ДЗК» ООО,"зерновые, масличные, зернобобовые; оптовая торговля зерном",Республика Башкортостан,Давлекановский район,Дир.: Дир.: Арсланов Эдуард Варисович,ooo_dzk@mail.ru,,8-917-741-4432,"453406, г. Давлеканово, Беляева, 18, офис 109"
«Ермолаевский Хлеб» АО,"закупка, хранение, складирование зерна",Республика Башкортостан,Куюргазинский район,Ген. дир.: Разводов Анатолий Иванович,,,"(34757) 6-24-74, (34757) 6-24-50","453360, Куюргазинский р-н, с. Ермолаево, Заслонова, 8"
«Зирганский Элеватор» ООО,хранение и складирование зерна,Республика Башкортостан,Мелеузовский район,Дир.: Сабашев Радмир Раисович,zirgan_elevator@mail.ru,,(34763) 8-50-99,"453880, Мелеузовский р-н, с. Зирган, Гагарина, 1"
«Илишевский Элеватор» ООО,"хранение, складирование зерна, элеваторная деятельность",Республика Башкортостан,Илишевский район,Дир.: Телегин Михаил Валентинович,mihail.telegin.73@mail.ru,,"(34762) 5-48-48, 5-48-49, 5-48-51","452274, Илишевский р-н, д. Груздевка, Элеваторная, 1"
«Им. Разиля Мусина» ООО / «Игметовский Продукт» СППК,"зерновые, масличные; производство комбикормов",Республика Башкортостан,Илишевский район,Дир./Предс.: Саетгалиев Зифкат Исламович,ooo.musin@mail.ru,,8-917-433-4029,"452282, Илишевский р-н, д. Абдуллино, М. Гафури, 20"
«Йондоз» ООО,"зерновые, КРС; производство кормов (сено, солома, фураж)",Республика Башкортостан,Мечетлинский район,Дир.: Латыпов Юрис Хайдарович,yondoz_2011@mail.ru,,"(34770) 2-83-31, (34770) 2-83-19, 8-917-801-1477","452566, Мечетлинский р-н, д. Новомещерово, Айская, 1 к.а"
«Кармаскалинский Элеватор» ООО,хранение и складирование зерна,Республика Башкортостан,Кармаскалинский район,Ген. дир.: Хатипов Булат Кавсарович,k.elevator@bk.ru,,"(34765) 2-32-07, (34765) 2-32-06, 8-932-850-1038","453010, Кармаскалинский р-н, д. Улукулево, Новая Элеваторная, 1"
«КХ «Зекура» ООО,"зерновые, масличные; хранение, складирование зерна",Республика Башкортостан,Туймазинский район,Дир.: Салимов Рустем Адисович,,,8-967-788-8898,"452778, с. Дуслык, Школьная, 1 А"
«Лотос» СПОК,производство мясных полуфабрикатов; семена многолетних трав,Республика Башкортостан,Дуванский район,Предс.: Долгов Андрей Петрович,spocklotos@yandex.ru,,"(34798) 2-71-10, 8-917-496-6212","452532, Дуванский р-н, с. Озеро, 50 лет Победы, 10"
«Мелеузовские Минеральные Удобрения» АО,производство и реализация минеральных удобрений,Республика Башкортостан,Мелеузовский район,Ген. дир.: Дьяк Роман Анатольевич,oaommu@oaommu.ru,,"(34764) 5-25-25, (34764) 5-15-40","453856, Мелеузовский р-н, г. Мелеуз, пл. Химзавода, 1"
«Мелеузовский Элеватор» ООО,хранение и складирование зерна,Республика Башкортостан,Мелеузовский район,Дир.: Фатхуллин Азамат Азатович,meleuz.elevator@mail.ru,,"(34764) 3-14-30, (34764) 3-01-45","453852, Мелеузовский р-н, г. Мелеуз, пл. Элеватора, 1"
«Новатрейд» ООО,"услуги элеватора, оптовая торговля зерном",Республика Башкортостан,Стерлитамакский район,Дир.: Макаров Максим Вячеславович,makarov.nte@mail.ru,,(34732) 7-13-13,"453167, Стерлитамакский р-н, с. Васильевка, Элеваторная, 6 А"
«Победа» СПОК,производство комбикормов,Республика Башкортостан,Салаватский район,Предс.: Брагин Василий Павлович,kamalova-aigul@mail.ru,,8-909-348-1924,"452495, Салаватский р-н, с. Еланыш, Горная, 11"
«Раевский Элеватор» АО,"производство комбикормов, кормовых добавок",Республика Башкортостан,Альшеевский район,Ген. дир.: Ерошкин Алексей Викторович,"office-res@bashgrain.ru, raevka_elv@mail.ru",,"(34754) 3-01-04, (34754) 3-04-69, (34754) 3-11-90","452120, Альшеевский р-н, с. Раевский, Трактовая, 1"
«Совхоз им. Цюрупы» ООО,"семена масличных, технических культур, многолетних трав",Республика Башкортостан,Уфимский район,Дир.: Зубаиров Рим Галипович,sovhoz02@yandex.ru,,(3472) 70-77-79,"450501, Уфимский р-н, с. Булгаково, Конторский пер., 3"
