Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
56_Сакмарский_КФХ 010,"зерновые, масличные",Оренбургская область,Сакмарский район,,,,8-903-395-2056,"461443, с. Никольское"
56_Сакмарский_КФХ 011,зерновые,Оренбургская область,Сакмарский район,,,,(35331) 2-10-66,"461420, с. Сакмара"
56_Сакмарский_КФХ 012,зерновые,Оренбургская область,Сакмарский район,,,,8-905-887-5274,"461443, с. Никольское"
56_Сакмарский_КФХ 013,зерновые,Оренбургская область,Сакмарский район,,,,8-919-864-8173,"461431, с. Татарская Каргала"
56_Сакмарский_КФХ 014,зерновые,Оренбургская область,Сакмарский район,,,,8-912-843-3650,"461431, с. Татарская Каргала"
56_Сакмарский_КФХ 015,зерновые,Оренбургская область,Сакмарский район,,,,8-961-930-9984,"461431, с. Татарская Каргала"
56_Сакмарский_КФХ 016,зерновые,Оренбургская область,Сакмарский район,,,,8-922-829-7040,"461431, с. Татарская Каргала"
56_Сакмарский_КФХ 017,"зерновые, масличные",Оренбургская область,Сакмарский район,,,,8-922-804-0491,"461420, с. Сакмара"
56_Сакмарский_КФХ 018,"зерновые, масличные",Оренбургская область,Сакмарский район,,,,(35331) 2-54-27,"461440, с. Архиповка,"
56_Сакмарский_КФХ 019,"рожь, ячмень, многолетние травы",Оренбургская область,Сакмарский район,,,,8-912-846-0496,"461443, с. Никольское"
56_Сакмарский_КФХ 020,зерновые,Оренбургская область,Сакмарский район,,,,8-905-819-4048,"461431, с. Татарская Каргала"
56_Сакмарский_КФХ 021,зерновые,Оренбургская область,Сакмарский район,,,,8-903-392-2293,"461431, с. Татарская Каргала"
56_Сакмарский_КФХ 022,"зерновые, масличные",Оренбургская область,Сакмарский район,,,,8-987-884-3190,"461431, с. Татарская Каргала"
56_Сакмарский_КФХ 023,зерновые,Оренбургская область,Сакмарский район,,,,8-922-552-7308,"461422, с. Чапаевское"
56_Сакмарский_КФХ 024,"зерновые, подсолнечник",Оренбургская область,Сакмарский район,,,,8-912-842-1400,"461431, с. Татарская Каргала"
56_Сакмарский_КФХ 025,КРС (молочный),Оренбургская область,Сакмарский район,,,,8-987-869-3257,"461431, с. Татарская Каргала"
«Аграрное объединение «Автотрак» ООО,зерновые,Оренбургская область,Сакмарский район,Дир.: Востриков Дмитрий Иванович,avtotrak_01@mail.ru,,(35331) 2-14-77,"461420, с. Сакмара, Свердлова, 2"
«Беловское» ООО,"зерновые, масличные",Оренбургская область,Сакмарский район,Дир.: Павленко Алексей Александрович,ooo.belovka@mail.ru,,"(35331) 2-55-38, 8-922-533-6575","461448, с. Беловка, 9 Мая, 24"
Карла Маркса им. СПК СХА (колхоз),"зерновые, масличные",Оренбургская область,Сакмарский район,Предс.: Низамов Владимир Вакильевич,k.karlamarksa@mail.ru,,"(35331) 2-61-09, 2-61-43","461424, с. Егорьевка, Культурная, 54"
«Мельник» ООО,"мука, крупы",Оренбургская область,Сакмарский район,Ген. дир.: Малова Ольга Петровна,89228777577@mail.ru,,(3532) 92-17-19,"461430, Сакмарский р-н, п. Красный Коммунар, Локомотивная ,7"
«Первая Григорьевка» ООО,зерновые,Оренбургская область,Сакмарский район,Дир.: Мелихова Наталья Викторовна,pervaygrigorievka@mail.ru,,"(35331) 2-82-12, 2-81-38","461442, с. Первая Григорьевка, Победы, 1 Е, оф. 1"
«Рост» ООО,КРС (мясной),Оренбургская область,Сакмарский район,Дир.: Рябов Сергей Николаевич,nadegda-savva@mail.ru,,8-922-541-6179,"461440, с. Архиповка, Школьная, 64"
«Тимашево» ООО,"зерновые, КРС (молочный, мясной)",Оренбургская область,Сакмарский район,Дир.: Приходько Олег Николаевич,ooo.timashevo@mail.ru,,(35331) 2-65-22,"461444, с. Тимашево, Советская, 43"
«Уральский бройлер» ООО,"куры-бройлеры (порода РОСС 308), переработка",Оренбургская область,Сакмарский район,Ген. дир.: Шилдыбаев Марат Касымканович,"uralbroiler@, gap-rs.ru",,"(3532) 39-69-69, 39-69-49","461431, Сакмарский р-н, с. Татарская Каргала, Дорожная, 30"
56_Сакмарский_КФХ 009,"зерновые, масличные; подработка зерна",Оренбургская область,Сакмарский район,,,,8-912-846-5455,"461428, с. Янгиз"
«Элеватор Сакмарский» ООО,"хранение, складирование, подработка зерна",Оренбургская область,Сакмарский район,Дир.: Панин Иван Михайлович,elevator-sakmara@mail.ru,,"(35331) 2-70-00, (35331) 2-74-91","461430, Сакмарский р-н, п. Красный Коммунар, Железнодорожная, 2"
Администрация Саракташского района,,Оренбургская область,Саракташский район,Глава района: Кабанов Максим Викторович,"s, a@mail.orb.ru",https://sar.orb.ru/,(35333) 6-02-50,"462100, Саракташский р-н, п. Саракташ, Вокзальная, 12"
Управление сельского хозяйства Саракташского района,,Оренбургская область,Саракташский район,Врио. нач.: Понамаренко Александр Александрович,dwp@sa.orb.ru,,"(35333) 6-11-69, 6-01-69, 6-11-18, 6-11-25","462100, Саракташский р-н, п. Саракташ, Вокзальная, 12"
56_Саракташский_КФХ 001,"зерновые, масличные",Оренбургская область,Саракташский район,,,,8-922-863-3378,"462132, с. Федоровка Вторая"
56_Саракташский_КФХ 002,зерновые,Оренбургская область,Саракташский район,,,,8-987-345-3919,"462116, д. Свиногорка"
56_Саракташский_КФХ 003,"зерновые, подсолнечник",Оренбургская область,Саракташский район,,,,8-922-837-5457,"462128, с. Кабанкино"
56_Саракташский_КФХ 004,"КРС (мясной, молочный)",Оренбургская область,Саракташский район,,,,8-919-866-6125,"462130, с. Васильевка"
56_Саракташский_КФХ 005,зерновые,Оренбургская область,Саракташский район,,,,8-922-812-8830,"462119, с. Гавриловка"
56_Саракташский_КФХ 006,"зерновые, подсолнечник, свиньи",Оренбургская область,Саракташский район,,,,"(35333) 2-40-59, 8-922-536-5426","462119, с. Гавриловка"
56_Саракташский_КФХ 007,"зерновые, подсолнечник, чеснок",Оренбургская область,Саракташский район,,,,8-912-067-0131,"462128, с. Кабанкино"
56_Саракташский_КФХ 008,"зерновые, технические",Оренбургская область,Саракташский район,,,,8-922-622-4499,"462100, п. Саракташ"
56_Саракташский_КФХ 009,зерновые,Оренбургская область,Саракташский район,,,,8-905-884-0440,"462100, п. Саракташ"
56_Саракташский_КФХ 010,"подсолнечник, КРС",Оренбургская область,Саракташский район,,,,"(35333) 2-20-86, 8-996-571-5912","462145, с. Карагузино"
56_Саракташский_КФХ 011,зерновые,Оренбургская область,Саракташский район,,,,"(35333) 6-20-24, 8-961-908-8088","462128, п. Саракташ"
56_Саракташский_КФХ 012,"зерновые, овцы, лошади, КРС (мясной)",Оренбургская область,Саракташский район,,,,8-922-531-3334,"462100, п. Саракташ"
56_Саракташский_КФХ 013,зерновые,Оренбургская область,Саракташский район,,,,8-987-842-5074,"462140, с. Желтое"
56_Саракташский_КФХ 014,"зерновые, масличные",Оренбургская область,Саракташский район,,,,8-987-842-3855,"462150, с. Кондуровка"
56_Саракташский_КФХ 015,КРС (мясной),Оренбургская область,Саракташский район,,,,8-919-863-6364,"462140, с. Новогафарово"
56_Саракташский_КФХ 016,"зерновые, подсолнечник, КРС (мясной, молочный)",Оренбургская область,Саракташский район,,,,"(35333) 2-44-91, 8-903-360-1306","462119, д. Правда"
56_Саракташский_КФХ 017,зерновые,Оренбургская область,Саракташский район,,,,8-987-840-3089,"462113, с. Никитино"
56_Саракташский_КФХ 018,зерновые,Оренбургская область,Саракташский район,,,,8-919-857-3437,"462128, с. Кабанкино"
«Армада-Агро» ООО,"зерновые, КРС",Оренбургская область,Саракташский район,Дир.: Аникеев Максим Андреевич,"9, 47001@bk.ru",,8-961-918-5381,"462118, с. Новый Сокулак, Центральная, 40, пом. 7"
«Власть Советов» Колхоз,зерновые,Оренбургская область,Саракташский район,Предс.: Ратиёв Петр Васильевич,vlast-sovetov@yandex.ru,,"8-922-530-5076, (35333) 6-51-43","462133, с. Старый Сокулак, Заречная, 5"
«Дружба» ООО (Саракташский р-н),"зерновые, масличные",Оренбургская область,Саракташский район,Дир.: Мазитов Фарит Фарихович,,,8-932-840-0002,"462139, с. Воздвиженка, Центральная, 29"
«Заря» колхоз СПК,"зерновые, КРС (молочный и мясной)",Оренбургская область,Саракташский район,Предс.: Пащенко Николай Васильевич,sar-zar@yandex.ru,,"8-922-620-5239, (35333) 2-24-19, (35333) 2-24-16","462118, с. Новый Сокулак, Центральная, 40"
«Колхоз «Красногорский» СПК,"зерновые, КРС (нетели красной степной породы), племенное скотоводство - племзавод (красная степная); племрепродуктор (калмыцкая)",Оренбургская область,Саракташский район,Предс.: Перевозников Виктор Федорович,spkkrasnogor@yandex.ru,,"8-922-844-4094, (35333) 2-54-44, (35333) 2-54-62","462124, с. Новочеркасск, Центральная, 2"
«Красногоры» МТС ООО,"зерновые, масличные",Оренбургская область,Саракташский район,Дир.: Бурлуцкий Александр Александрович,,,(35333) 2-57-08,"462124, с. Новочеркасск, Центральная, 2"
«КХ «Самбулла» ООО / «КХ Родник» ООО,зерновые,Оренбургская область,Саракташский район,Дир.: Сулейманов Джамиль Мнирович,,,8-903-365-9682,"462114, с. Черный Отрог, Комсомольская, 1"
«МТС-Агро» ООО,зерновые,Оренбургская область,Саракташский район,Дир.: Надыршин Марат Губайдулович,mts-agro@inbox.ru,,"(35323) 7-57-25, 8-961-937-9484","462110, ст. Черный Отрог, Вокзальная, 38 А"
«Оренбив» ООО,"переработка мяса, охлажденная и замороженная говядина, мясокостная мука",Оренбургская область,Саракташский район,Ген. дир.: Рахманкулов Руслан Марсельевич,info@orenbeef.ru,http://orenbeef.ru/,"(35333) 6-50-14, (35333) 6-50-15, 8-800-234-1056","462114, Саракташский р-н, с. Черный Отрог, Дорожная, 50"
«Петровский» СПК,"пшеница, подсолнечник, КРС (мясной)",Оренбургская область,Саракташский район,Предс.: Курносов Александр Борисович,spkpetrovsk@yandex.ru,,"(35333) 2-53-93, (35333) 2-53-72","462137, с. Петровское, Школьная, 1"
«Рассвет» ООО,"зерновые, КРС (молочный)",Оренбургская область,Саракташский район,Ген. дир.: Сагитов Равиль Асгатович,"spk_, rassvet@mail.ru",,"8-919-859-0632, (3532) 32-35-95","462115, с. Николаевка, Парковая, 18"
«Саракташагротехремонт» ООО,зерновые; ремонт сельхозтехники,Оренбургская область,Саракташский район,Дир.: Иванов Евгений Владимирович,sarktashagro@bk.ru,,(35333) 6-50-56,"462100, Саракташский р-н, п. Саракташ, Рабочая, 1"
«Саракташский плодопитомник» СПК,зерновые культуры; саженцы плодовые,Оренбургская область,Саракташский район,Предс.: Василенко Александр Юрьевич,spksarplod@mail.ru,,"(35333) 6-12-53, 6-12-55","462100, Саракташский р-н, п. Саракташ-7, Плодосовхоз, 2 А"
«Саракташхлебопродукт» ООО,"озимая пшеница, ячмень, овес, кукуруза, нут, рыжик, подсолнечник",Оренбургская область,Саракташский район,Ген. дир.: Теряев Сергей Владимирович,sar-hleb@yandex.ru,"https://xn--80aaaepe7aef6aalfieukq3a3d.xn--p1ai/, https://xn--80aaaepe7aef6aalfieukq3a3d.xn--p1ai/, https://xn--80aaaepe7aef6aalfieukq3a3d.xn--p1ai/",(35333) 6-09-35,"462130, с. Васильевка, Садовая, 2"
«Сельхозпродукт» ООО,"зерновые, подсолнечник",Оренбургская область,Саракташский район,Ген. дир.: Миронова Ольга Николаевна,tagro@bk.ru,,8-903-398-1945,"462100, п. Саракташ, 1 Линия, 1 А"
«Оренбив» ООО,"переработка мяса, охлажденная и замороженная говядина, мясокостная мука",Оренбургская область,Саракташский район,Ген. дир.: Рахманкулов Руслан Марсельевич,info@orenbeef.ru,http://orenbeef.ru/,"(35333) 6-50-14, (35333) 6-50-15, 8-800-234-1056","462114, Саракташский р-н, с. Черный Отрог, Дорожная, 50"
«Саракташагротехремонт» ООО,зерновые; ремонт сельхозтехники,Оренбургская область,Саракташский район,Дир.: Иванов Евгений Владимирович,sarktashagro@bk.ru,,(35333) 6-50-56,"462100, Саракташский р-н, п. Саракташ, Рабочая, 1"
«Саракташский плодопитомник» СПК,зерновые культуры; саженцы плодовые,Оренбургская область,Саракташский район,Предс.: Василенко Александр Юрьевич,spksarplod@mail.ru,,"(35333) 6-12-53, 6-12-55","462100, Саракташский р-н, п. Саракташ-7, Плодосовхоз, 2 А"
«Элеватор Саракташ» ООО,"хранение, складирование зерна",Оренбургская область,Саракташский район,Дир.: Горбанев Алексей Анатольевич,"saraktash@tdsigma.ru, esaraktash@mail.ru",https://xn--80aaaagr3bc4aubkkh5gzc.xn--p1ai/,"(35333) 5-97-11, (35333) 6-12-51, 6-12-40","462100, Саракташский р-н, п. Саракташ, Вокзальная, 1"
Администрация Светлинского района,,Оренбургская область,Светлинский район,Глава района: Поляков Михаил Владимирович,sv@mail.orb.ru,,"(35366) 2-14-55, 2-13-56, 2-17-05","462740, Светлинский р-н, п. Светлый, Советская, 22"
Управление сельского хозяйства Светлинского района,,Оренбургская область,Светлинский район,Нач.: Нефёдов Николай Владимирович,ush-nach@sv.orb.ru,https://mo-sv.orb.ru/,"(35331) 2-15-01, 2-16-21","462740, Светлинский р-н, п. Светлый, Советская, 22"
56_Светлинский_КФХ 001,зерновые,Оренбургская область,Светлинский район,,,,8-922-874-0930,"462756, п. Актюбинский"
56_Светлинский_КФХ 002,зерновые,Оренбургская область,Светлинский район,,,,8-932-547-0606,"462744, п. Гостеприимный"
56_Светлинский_КФХ 003,"зерновые, КРС (мясной)",Оренбургская область,Светлинский район,,,,8-922-882-4526,"462756, п. Актюбинский"
56_Светлинский_КФХ 004,"зерновые, масличные",Оренбургская область,Светлинский район,,,,8-987-777-3555,"462740, п. Светлый"
56_Светлинский_КФХ 005,зерновые,Оренбургская область,Светлинский район,,,,8-905-885-2435,"462749, п. Восточный"
56_Светлинский_КФХ 006,зерновые,Оренбургская область,Светлинский район,,,,8-922-843-7867,"462744, п. Гостеприимный"
56_Светлинский_КФХ 007,зерновые,Оренбургская область,Светлинский район,,,,8-922-833-6977,"462744, п. Гостеприимный"
56_Светлинский_КФХ 008,зерновые,Оренбургская область,Светлинский район,,,,8-922-803-5362,"462744, п. Гостеприимный"
56_Светлинский_КФХ 009,"зерновые, КРС (молочный, мясной)",Оренбургская область,Светлинский район,,,,8-922-808-0228,"462747, н.п. Казанча"
«Буруктальский» ООО,"зерновые, технические",Оренбургская область,Светлинский район,Дир.: Блеубаев Кайрат Альмагамбетович,oooburuktalsky@mail.ru,,8-922-867-5195,"462744, п. Гостеприимный, Ленинская, 16"
"«Колос» ООО (Светлинский р-н, п. Светлый)",зерновые,Оренбургская область,Светлинский район,Ген. дир.: Ефимов Александр Александрович,,,8-922-889-1760,"462740, п. Светлый, Пролетарская, 3"
«Озерный» колхоз СПК СХА,"зерновые, зернобобовые. масличные",Оренбургская область,Светлинский район,Дир.: Балгужинов Жумажан Зиназарович,ozero_2013@mail.ru,,8-922-882-4535,"462747, п. Озерный"
«Светлый Строй» ООО,"зерновые, мука",Оренбургская область,Светлинский район,Ген. дир.: Лушников Владимир Иванович,lyhnikov@rambler.ru,,8-909-615-5465,"462740, п. Светлый, Гончарука, 1 А"
«Спутник» племзавод ЗАО / «Степное» ООО,"зерновые, КРС (мясной)",Оренбургская область,Светлинский район,Дир.: / Ген. дир.: Попов Александр Николаевич,"pervomayskiy.sputnik1965@mail.ru, ooo.stepnoe@yandex.ru",,8-919-847-7801,"462751, п. Первомайский, Советская, 2 («Спутник» племзавод ЗАО)"
«Элеватор Рудный Клад» ОАО,"хранение, складирование зерна",Оренбургская область,Светлинский район,Ген. дир.: Наследышев Александр Геннадьевич,,,"(35366) 2-17-70, 2-17-73","462740, Светлинский р-н, п. Светлый, Октябрьская, 1"
Администрация Северного района,,Оренбургская область,Северный район,Глава района: Журкин Михаил Владимирович,se@mail.orb.ru,https://mo-se.orb.ru/,"(35354) 2-17-75, (35354) 2-12-00, 2-10-11","461670, Северный р-н, с. Северное, Советская, 24"
Управление сельского хозяйства Северного района,,Оренбургская область,Северный район,Нач.: Камышов Андрей Анатольевич,office07@se.orb.ru,https://mo-se.orb.ru/,"(35354) 2-13-71, 2-10-00, 2-11-58","461670, Северный р-н, с. Северное, Советская, 24"
56_Северный_КФХ 001,зерновые,Оренбургская область,Северный район,,,,8-922-623-2725,"461670, с. Северное"
56_Северный_КФХ 002,"зерновые, масличные",Оренбургская область,Северный район,,,,8-922-845-5224,"461800, с. Грачевка"
56_Северный_КФХ 003,"зерновые, КРС (мясной)",Оренбургская область,Северный район,,,,8-922-855-6333,"461634, Бугурусланский р-он, г. Бугуруслан"
56_Северный_КФХ 004,"зерновые, масличные",Оренбургская область,Северный район,,,,8-922-872-2838,"461670, с. Северное"
56_Северный_КФХ 005,"зерновые, КРС (мясной, молочный)",Оренбургская область,Северный район,,,,8-922-555-4138,"461666, с. Трифоновка"
56_Северный_КФХ 006,"зерновые; КРС (мясной, молочный)",Оренбургская область,Северный район,,,,8-922-898-9522,"461665, д. Кипчак"
56_Северный_КФХ 007,зерновые,Оренбургская область,Северный район,,,,8-922-855-5288,"461670, с. Северное"
56_Северный_КФХ 008,зерновые,Оренбургская область,Северный район,,,,"(35354) 2-35-20, 8-909-616-2999","461668, с. Рычково"
56_Северный_КФХ 009,зерновые,Оренбургская область,Северный район,,,,8-922-845-1121,"461661, с. Русский Кандыз"
56_Северный_КФХ 010,зерновые,Оренбургская область,Северный район,,,,"8-922-834-2154, (35354) 2-33-05","461675, с. Староборискино"
56_Северный_КФХ 011,зерновые,Оренбургская область,Северный район,,,,8-922-855-1748,"461678, с. Курская Васильевка"
56_Северный_КФХ 012,"зерновые, нут",Оренбургская область,Северный район,,,,"8-932-531-6658, 8-922-531-9536","461667, с. Нижнее Челяво"
56_Северный_КФХ 013,зерновые,Оренбургская область,Северный район,,,,8-922-623-1355,"461661, с. Русский Кандыз"
56_Северный_КФХ 014,зерновые,Оренбургская область,Северный район,,,,8-922-881-1585,"461670, с. Северное"
56_Северный_КФХ 015,"зерновые; КРС (мясной, молочный)",Оренбургская область,Северный район,,,,8-922-885-6816,"461667, с. Нижнее Челяево"
56_Северный_КФХ 016,зерновые,Оренбургская область,Северный район,,,,8-922-627-9470,"461665, с. Красноярка"
56_Северный_КФХ 017,"зерновые, масличные",Оренбургская область,Северный район,,,,8-922-620-1582,"461670, с. Северное"
56_Северный_КФХ 018,зерновые,Оренбургская область,Северный район,,,,8-922-847-7760,"461670, с. Северное"
56_Северный_КФХ 019,зерновые,Оренбургская область,Северный район,,,,8-922-896-9010,"461658, с. Кряжлы"
56_Северный_КФХ 020,зерновые,Оренбургская область,Северный район,,,,8-922-621-7962,"461677, с. Соковка"
56_Северный_КФХ 021,зерновые,Оренбургская область,Северный район,,,,8-929-280-3397,"461659, с. Сергушкино"
«Васильевское» СХООО,зерновые,Оренбургская область,Северный район,Дир.: Алтынов Расим Раисович,,,8-917-235-5754,"461655, с. Яковлево, Центральная, 39"
«Заря» ООО,зерновые,Оренбургская область,Северный район,Дир.: Дударев Василий Владимирович,,,(35354) 2-19-61,"461675, с. Староборискино, Советская, 31"
«им. Ленина» ООО / «Подлесное» ООО,"зерновые, технические, КРС",Оренбургская область,Северный район,Дир.: Кучукбаев Роман Рафикович,spklenina2008@rambler.ru,,"(35354) 2-14-33, (35354) 2-19-61, (35354) 2-13-23","461670, с. Северное, Первомайская 1"
«Красный родник» ООО,зерновые,Оренбургская область,Северный район,Ген. дир.: Красин Илья Федорович,rodnik27122011@mail.ru,,8-922-843-8837,"461668, с. Рычково, Молодёжная, 12 А"
«Светлый путь» ООО,зерновые,Оренбургская область,Северный район,Дир.: Давыдов Иван Александрович,,,8-922-866-7025,"461661, с. Русский Кандыз, Центральная, 9"
«Северная Нива» ООО,"пшеница, подсолнечник, горох, КРС (молочный)",Оренбургская область,Северный район,Дир. производственного хозяйства: Гусев Сергей Евгеньевич,"sevniva@ekoniva-apk.com, elizaveta.ignateva@, ekoniva-apk.com","http://ekoniva-apk.com/, http://ekoniva-apk.com/","(35354) 2-22-11, 8-905-883-9120","461654, д. Жмакино, Горная, 19"
«Союз» ООО,"зерновые, КРС",Оренбургская область,Северный район,Ген. дир.: Абляев Василий Михайлович,,,8-922-559-5934,"461662, с. Аксёнкино, Молодежная, 27"
Администрация Соль-Илецкого муниципального округа,,Оренбургская область,Соль-Илецкий район,Глава: Савченко Сергей Юрьевич,si@mail.orb.ru,https://soliletsk.ru/,"(35336) 2-32-32, 2-33-54","461500, г. Соль-Илецк, Карла Маркса, 6"
Управление сельского хозяйства Соль-Илецкого городского округа,,Оренбургская область,Соль-Илецкий район,Нач.: Вахнин Владимир Юрьевич,solselhoz@mail.ru,https://soliletsk.ru/,"(35336) 2-75-24, 2-36-10","461505, г. Соль-Илецк, пер. Светачева, 13 А"
56_Соль-Илецкий_КФХ 001,зерновые; КРС (мясной),Оренбургская область,Соль-Илецкий район,,,,8-903-366-0671,"461514, с. Дружба"
56_Соль-Илецкий_КФХ 002,зерновые,Оренбургская область,Соль-Илецкий район,,,,8-922-554-1970,"461542, с. Угольное"
56_Соль-Илецкий_КФХ 003,зерновые,Оренбургская область,Соль-Илецкий район,,,,8-932-840-1101,"461546, с. Первомайское"
56_Соль-Илецкий_КФХ 004,"зерновые, масличные",Оренбургская область,Соль-Илецкий район,,,,8-922-623-0526,"461535, с. Буранное"
56_Соль-Илецкий_КФХ 005,зерновые,Оренбургская область,Соль-Илецкий район,,,,8-922-886-5078,"461511, п. Маякское"
56_Соль-Илецкий_КФХ 006,"зерновые, масличные",Оренбургская область,Соль-Илецкий район,,,,8-905-891-8176,"461500, г. Соль-Илецк"
56_Соль-Илецкий_КФХ 007,"зерновые, масличные",Оренбургская область,Соль-Илецкий район,,,,8-922-625-9030,"460000, г. Оренбург"
56_Соль-Илецкий_КФХ 008,зерновые,Оренбургская область,Соль-Илецкий район,,,,8-906-832-6309,"461548, с. Кумакское"
56_Соль-Илецкий_КФХ 009,"зерновые, зернобобовые, подсолнечник; КРС (мясной), бараны, лошади, свиньи",Оренбургская область,Соль-Илецкий район,,,,8-905-881-7473,"461546, г. Соль-Илецк"
«Аурис» ООО,зерновые,Оренбургская область,Соль-Илецкий район,Ген. дир.: Бектурганов Руслан Серекпаевич,auris@auris56.ru,,8-927-897-3438,"461535, с. Буранное, Советская, 64"
«Звезда» СПЖК,переработка и консервирование мяса,Оренбургская область,Соль-Илецкий район,Предс.: Мамашев Замир Газизович,ors-iletsk@mail.ru,,(35336) 2-82-91,"461504, Соль-Илецкий р-н, г. Соль-Илецк, Вокзальная, 91"
«Колосок» СПК,зерновые,Оренбургская область,Соль-Илецкий район,Предс.: Панкеев Петр Васильевич,kade19881306@gmail.com,,8-905-844-9114,"461532, с. Ветлянка, Советская, 59"
«Линёвский» Колхоз СПК,зерновые; КРС (мясной),Оренбургская область,Соль-Илецкий район,Предс.: Карабалиев Лабад Муратович,Linewkaspk@yandex.ru,,(35336) 3-35-45,"461537, с. Линевка, Советская, 75"
«Луч» ООО,зерновые,Оренбургская область,Соль-Илецкий район,Дир.: Донецких Сергей Геннадьевич,oooluch_56@mail.ru,,"(35336) 2-74-84, (35336) 2-76-39","461503, г. Соль-Илецк, Орская, 157"
«Новоилецкое» ООО,"зерновые, масличные, овощи",Оренбургская область,Соль-Илецкий район,Дир.: Кузнецов Александр Валерьевич,,,8-922-867-5509,"461505, Соль-Илецкий р-н, г. Соль-Илецк, Советская, 43/2, каб. 26"
«Спутник» ОАО,"яйцо столовое всех категорий, молодняк уток, кур",Оренбургская область,Соль-Илецкий район,Дир.: Лукьянов Анатолий Федорович,"sputniksekretar@gmail.com, sputniksekretar@mail.ru",http://oaosputnik.ru/,"(35336) 3-20-89, 3-21-44","461549, Соль-Илецкий р-н, п. Шахтный, Центральная, 23"
«Илецкая Зерновая Компания» ООО,"хранение, складирование зерна",Оренбургская область,Соль-Илецкий район,Дир.: Магомадов Сайдаднан Сейтхасанович,,,(35336) 3-16-57,"461520, Соль-Илецкий р-н, ст. Цвиллинга, Элеваторная, 1"
Администрация Сорочинского городского округа,,Оренбургская область,Сорочинский район,Глава: Мелентьева Татьяна Петровна,"a, dmsor@esoo.ru",http://sorochinsk56.ru/,"(35346) 4-12-31, 4-21-61","461900, г. Сорочинск, Советская, 1"
Отдел сельского хозяйства администрации Сорочинского городского округа,,Оренбургская область,Сорочинский район,Нач.: Мустаев Эмиль Галимович,sr_agro@mail.orb.ru,http://sorochinsk56.ru/,"(35346) 4-13-48, 4-11-86","461900, г. Сорочинск, Ленина, 18"
56_Сорочинский_КФХ 001,зерновые; КРС (мясной),Оренбургская область,Сорочинский район,,,,8-922-898-3710,"461900, г. Сорочинск"
56_Сорочинский_КФХ 002,зерновые,Оренбургская область,Сорочинский район,,,,8-922-803-0100,"461948, с. Подгородняя Покровка"
56_Сорочинский_КФХ 003,"пшеница, ячмень",Оренбургская область,Сорочинский район,,,,8-932-555-7992,"461900, г. Сорочинск"
56_Сорочинский_КФХ 004,зерновые,Оренбургская область,Сорочинский район,,,,8-922-899-5959,"461900, г. Сорочинск"
56_Сорочинский_КФХ 005,зерновые,Оренбургская область,Сорочинский район,,,,8-903-360-5531,"461932, с. Гамалеевка-2"
56_Сорочинский_КФХ 006,зерновые; КРС (молочный),Оренбургская область,Сорочинский район,,,,8-922-877-7284,"461946, п. Сборовский"
56_Сорочинский_КФХ 007,зерновые,Оренбургская область,Сорочинский район,,,,8-922-557-8467,"461912, с. Баклановка"
56_Сорочинский_КФХ 008,"зерновые; КРС (мясной, молочный)",Оренбургская область,Сорочинский район,,,,8-922-898-3548,"461930, с. Гамалеевка"
56_Сорочинский_КФХ 009,зерновые; свиноводство,Оренбургская область,Сорочинский район,,,,"(35346) 2-54-65, 8-922-556-6536","461912, с. Баклановка"
56_Сорочинский_КФХ 010,свиноводство,Оренбургская область,Сорочинский район,,,,8-922-812-3892,"461906, г. Сорочинск"
56_Сорочинский_КФХ 011,зерновые,Оренбургская область,Сорочинский район,,,,8-922-842-7755,"461913, с. Пронькино"
56_Сорочинский_КФХ 012,зерновые,Оренбургская область,Сорочинский район,,,,8-922-889-5995,"461900, г. Сорочинск"
56_Сорочинский_КФХ 013,"зерновые, масличные, технические культуры",Оренбургская область,Сорочинский район,,,,8-922-555-3366,"461900, г. Сорочинск, с. Николаевка"
56_Сорочинский_КФХ 014,зерновые,Оренбургская область,Сорочинский район,,,,8-932-864-4720,"461941, с. Троицкое"
56_Сорочинский_КФХ 015,"зерновые, масличные",Оренбургская область,Сорочинский район,,,,8-922-818-2106,"461914, с. Сарабкино"
56_Сорочинский_КФХ 016,"зерновые, масличные",Оренбургская область,Сорочинский район,,,,8-922-837-1888,"461926, с. Бурдыгино"
56_Сорочинский_КФХ 017,зерновые,Оренбургская область,Сорочинский район,,,,8-922-544-7294,"461930, п. Гамалеевка-1"
56_Сорочинский_КФХ 018,зерновые; КРС,Оренбургская область,Сорочинский район,,,,8-922-622-4000,"461200, п. Новосергиевка"
56_Сорочинский_КФХ 019,"зерновые, масличные",Оренбургская область,Сорочинский район,,,,8-929-281-7192,"461943, с. Романовка"
56_Сорочинский_КФХ 020,"зерновые, масличные",Оренбургская область,Сорочинский район,,,,8-922-894-5010,"461930, п. Гамалеевка-1"
56_Сорочинский_КФХ 021,зерновые; КРС,Оренбургская область,Сорочинский район,,,,8-922-541-1907,"461943, с. Романовка"
56_Сорочинский_КФХ 022,"зерновые, масличные; КРС",Оренбургская область,Сорочинский район,,,,"(35346) 2-83-19, 8-922-850-5242","461943, с. Романовка"
56_Сорочинский_КФХ 023,зерновые,Оренбургская область,Сорочинский район,,,,8-922-831-9133,"461941, с. Троицкое"
