Название,Описание,Регион,Город,Имя,Email,Сайт,Телефоны,Адрес
«Красный Маяк» СПК,"пшеница, ячмень; картофель; КРС (мясной, молочный)",Брянская область,Стародубский район,Предс.: Сидоренко Сергей Николаевич,sergey-sidorenko-79@mail.ru,,8-909-240-5526,"243260, с. Картушин, Советская, 80"
32_Стародубский_КФХ 003,"пшеница, рапс, картофель",Брянская область,Стародубский район,,,,8-962-134-4982,"243244, д. Газуки"
«Консервсушпрод» ОАО,"переработка и консервирование фруктов, овощей; производство мясной продукции, молочной продукции",Брянская область,Стародубский район,Ген. дир.: Кужелева Ольга Александровна,strkons@rambler.ru,,"(48348) 2-24-96, (48348) 2-25-16, (48348) 2-26-82","243240, г. Стародуб, Ленина, 26"
32_Стародубский_КФХ 037,"пшеница, ячмень, овес",Брянская область,Стародубский район,,,,8-920-858-7953,"243268, п. Новополье"
32_Стародубский_КФХ 023,"пшеница, овес",Брянская область,Стародубский район,,,,8-920-606-99-49,"243240, г. Стародуб"
«Авангард» ТНВ,"зерновые; КРС (мясной, молочный)",Брянская область,Стародубский район,Уполномоч.: Старостенко Анатолий Иванович,dyubos2016@yandex.ru,,"(48348) 2-27-73, (48348) 2-20-52, 8-950-696-1360","243240, п. Красный, Садовая, 6"
«Заветы Ильича» колхоз,"пшеница, ячмень",Брянская область,Стародубский район,Предс.: Хомяков Анатолий Васильевич,kolhozzavet@mail.ru,,8-920-847-8327,"243254, с. Пролетарск, Нова, 5"
32_Стародубский_КФХ 019,"пшеница, ячмень",Брянская область,Стародубский район,,,,8-905-103-6049,"243258, д. Ильбово"
«Меленский Картофель» ООО,"зерновые, зернобобовые, масличные; картофель; КРС (мясной, молочный)",Брянская область,Стародубский район,Ген. дир.: Шаталов Александр Юрьевич,m.kozhushnaya@melenskpotato.ru,,"8-920-858-0004, 8-920-840-2205","243253, с. Меленск, Северная, 1 А"
32_Стародубский_КФХ 044,"пшеница, овёс, рапс, картофель",Брянская область,Стародубский район,,,,8-962-145-0123,"243281, с. Мохоновка"
32_Стародубский_КФХ 022,"пшеница, ячмень; картофель",Брянская область,Стародубский район,,,,8-980-336-9274,"243266, с. Дохновичи, Московская"
32_Стародубский_КФХ 010,"зерновые, зернобобовые, масличные; картофель",Брянская область,Стародубский район,,,,8-980-319-0139,"243267, с. Мишковка"
«Тарасовка» СПК,картофель,Брянская область,Стародубский район,Предс.: Володченко Александр Павлович,spk.tarasovka@yandex.ru,,8-920-865-0989,"243268, с. Тарасовка"
32_Стародубский_КФХ 004,"пшеница, ячмень, овес",Брянская область,Стародубский район,,,,8-920-840-1923,"243253, с. Меленск"
32_Стародубский_КФХ 001,"пшеница, ячмень, овес; картофель",Брянская область,Стародубский район,,,,8-920-866-2409,"243267, с. Мишковка"
«Жданковка» ООО,зерновые; картофель,Брянская область,Стародубский район,Дир.: Шакало Сергей Сергеевич,tatjana.shakalo@yandex.ru,,8-920-857-2947,"243267, с. Мишковка, Центральная, 6, оф. 1"
«Тайм» ООО,"зерновые, зернобобовые; картофель",Брянская область,Стародубский район,Ген. дир.: Толочко Николай Иванович,tolochko.irina@bk.ru,,"8-920-858-5093, 8-920-853-7543","243274, с. Чубковичи"
32_Стародубский_КФХ 036,"пшеница, ячмень, овес; картофель",Брянская область,Стародубский район,,,,8-929-023-5516,"243266, с. Дохновичи"
«Фермерское хозяйство Пуцко» ООО,"пшеница, ячмень, овес; картофель",Брянская область,Стародубский район,Ген. дир.: Пуцко Евгений Александрович,89206007734@yandex.ru,,"8-920-600-7734, 8-920-600-7209, 8-920-600-7748, 8-920-600-3232","243253, с. Меленс"
32_Стародубский_КФХ 005,"зерновые, зернобобовые; картофель",Брянская область,Стародубский район,,,,"(48348) 9-17-30, 8-905-715-3753, (48348) 8-963-643-4034","243244, с. Новое Село"
32_Стародубский_КФХ 038,"зерновые, зернобобовые; овощи; картофель; рыболовство",Брянская область,Стародубский район,,,,"(48348) 2-24-36, 8-905-101-8666","243240, г. Стародуб"
32_Стародубский_КФХ 015,"зерновые, зернобобовые, масличные; картофель",Брянская область,Стародубский район,,,,"8-920-830-8955, 8-903-819-8517","243243, с. Пятовск"
«Красный Октябрь» ООО,"зерновые, зернобобовые; картофель; КРС (мясной, молочный)",Брянская область,Стародубский район,Ген. дир.: Лобус Георгий Константинович,oookrokt@yandex.ru,,"(48348) 9-51-22, 9-51-12","243259, п. Десятуха, Краснооктябрьская, 8, оф. 1"
32_Стародубский_КФХ 033,"пшеница, рапс; картофель",Брянская область,Стародубский район,,,,8-915-538-1534,"243259, п. Десятуха"
«Стародубское районное управление сельского хозяйства» ГКУ,,Брянская область,Стародубский район,Нач.: Авдиенко Александр Георгиевич,ush-starodyb@yandex.ru,,"(48348) 2-23-47, (48348) 2-22-39, (48348) 2-22-47, (48348) 2-22-56","243240, Стародубский р-н, г. Стародуб, Советская пл., 2 А"
32_Суземский_КФХ 002,"зерновые, зернобобовые, масличные; овощи",Брянская область,Суземский район,,,,8-910-294-4733,"242171, с. Селечня"
32_Суземский_КФХ 005,"зерновые, зернобобовые",Брянская область,Суземский район,,,,8-930-823-6757,"242175, д. Щепетлево"
32_Суземский_КФХ 001,"зерновые, зернобобовые; картофель, лук, морковь",Брянская область,Суземский район,,,,8-910-034-1442,"242194, с. Новая Погощь"
«Каскад» ООО,рыболовство; переработка и консервирование рыбы,Брянская область,Суземский район,Дир.: Кожухов Александр Васильевич,,,"(48353) 2-11-76, 8-910-332-5366","242190, п. Суземка, Пролетарская, 12"
Администрация Суземского района,,Брянская область,Суземский район,Глава: Матросов Андрей Владимирович,info@adminsuzemka.ru,https://adminsuzemka.ru/,"(48353) 2-18-34, 2-17-65","242190, Суземский р-н, п. Суземка, пл. Ленина, 1"
«Компания Агроинвест» ООО,"зерновые, зернобобовые, масличные",Брянская область,Суземский район,Дир.: Ковалык Дмитрий Петрович,agro-invest01@mail.ru,,8-910-239-1464,"242166, с. Семеновск"
32_Суземский_КФХ 006,"пшеница, ячмень, овёс, горох",Брянская область,Суземский район,,,,8-980-330-4126,"242171, с. Селечня"
«Суземское районное управление сельского хозяйства» ГКУ,,Брянская область,Суземский район,Нач.: Игнатков Сергей Сергеевич,agrosuz@mail.ru,,"(48353) 2-11-52, 2-19-85","242190, Суземский р-н, п. Суземка, пл. Ленина, 4"
32_Суражский_КФХ 002,"КРС (мясной, молочный); зерновые, зернобобовые",Брянская область,Суражский район,,,,8-962-131-4980,"243535, с. Дубровка"
Администрация Суражского района,,Брянская область,Суражский район,Глава: Толока Светлана Владимировна,84833021434@mail.ru,"http://admsur.ru/, https://surazhskij-r15.gosweb.gosuslugi.ru/",(48330) 2-14-34,"243500, Суражский р-н, г. Сураж, Ленина, 40, оф. 27"
«Восход» СПК,"КРС (мясной, молочный)",Брянская область,Суражский район,Предс.: Гончаров Николай Петрович,ssv@proletariy.ru,,"(48330) 9-41-31, 8-961-108-3098","243506, с. Октябрьское, Ковалевка, 22"
32_Суражский_КФХ 005,садоводство (яблоки),Брянская область,Суражский район,,,,8-905-102-5429,"243512, с. Ляличи"
«Западный» СПК,"зерновые, зернобобовые; КРС (мясной, молочный)",Брянская область,Суражский район,Предс.: Хомяков Владимир Иванович,zapad.sur@mail.ru,,"(48330) 9-53-18, 8-910-293-4087","243508, д. Гудовка, Молодежная, 8"
32_Суражский_КФХ 004,"зерновые, зернобобовые, масличные; пчеловодство",Брянская область,Суражский район,,,,"8-919-199-1578, 8-910-335-6725","243514, с. Костеничи"
32_Суражский_КФХ 003,"зерновые, зернобобовые; овощи; картофель",Брянская область,Суражский район,,,,8-910-336-7772,"243530, с. Вьюково"
Колхоз «Серп и Молот»,"зерновые, зернобобовые; КРС (мясной, молочный)",Брянская область,Суражский район,Предс.: Хомяков Владимир Иванович,serpimolot2025@yandex.ru,,(48330) 9-41-10,"243505, с. Влазовичи, Ленина, 23"
32_Суражский_КФХ 006,картофель,Брянская область,Суражский район,,,,8-915-807-0042,"243514, с. Костеничи"
«Суражское районное управление сельского хозяйства» ГКУ,,Брянская область,Суражский район,Нач.: Сердюков Руслан Валерьевич,sush3052@mail.ru,,(48330) 2-15-61,"243500, Суражский р-н, г. Сураж, Ленина, 40"
«Деснянский Лен к» ООО,лен,Брянская область,Трубчевский район,Дир.: Бурлуцкая Валентина Федоровна,desnyanskiy_len@mail.ru,,"(48352) 2-25-40, 8-960-555-0250","242220, г. Трубчевск, Набережная, 12"
«Брянская Мясная Компания» ООО,зерновые; КРС (мясной); полуфабрикаты мясные,Брянская область,Трубчевский район,Исп. дир.: Березовиков Сергей Михайлович,,,(4832) 30-37-37,"242221, п. Прогресс, Белгородская, 2"
«Р.Л.Брянск» ООО,"пшеница, ячмень, люпин, соя, тритикале, семена рапс",Брянская область,Трубчевский район,Ген. дир.: Володькова Елена Викторовна,n.eshtman@agrohold.ru,,8-915-520-0584,"242221, п. Прогресс, Белгородская, 2"
32_Трубчевский_КФХ 002,"зерновые, зернобобовые",Брянская область,Трубчевский район,,,,8-919-199-1500,"242220, д. Верхние Новоселки"
«Мираторг-Брянск» ООО,"КРС (мясной), свиньи, с/х птица",Брянская область,Трубчевский район,Ген. дир.: Самойлов Валерий Юрьевич,,,(4832) 30-37-37,"242221, п. Прогресс, Белгородская, 2"
32_Трубчевский_КФХ 004,зерновые,Брянская область,Трубчевский район,,,,8-905-054-4863,"242230, д. Тигинева"
32_Трубчевский_КФХ 001,"зерновые,зернобобовые; КРС (молочный)",Брянская область,Трубчевский район,,,,8-906-502-3711,"242239, д. Городцы"
32_Трубчевский_КФХ 005,пшеница,Брянская область,Трубчевский район,,,,8-919-193-1342,"242220, г. Трубчевск"
«Трубчевский Молочный Комбинат» ООО,производство молочной продукции,Брянская область,Трубчевский район,,"info@trbtmk.ru, tmk1003@mail.ru",,"(48352) 2-29-24, (48352) 2-42-27","242220, г. Трубчевск, Новоленинская, 7"
«Деснянский Пищекомбинат» ООО,производство мясной продукции,Брянская область,Трубчевский район,Ген. дир.: Цурова Ирина Вячеславовна,dpk1@mail.ru,,"(48352) 2-28-04, (48352) 2-28-51, (48352) 2-27-47","242220, г. Трубчевск, Брянская, 118"
«Посталатьева» КФХ,кормовые травы,Брянская область,Трубчевский район,,,,8-962-131-3974,"242235, д. Копылино"
32_Трубчевский_КФХ 003,"пшеница, овес",Брянская область,Трубчевский район,,,,8-953-278-6175,"242223, с. Алешенка"
Администрация Трубчевского района,,Брянская область,Трубчевский район,Глава: Обыдённов Игорь Иванович,admtrub@yandex.ru,https://trubech.gosuslugi.ru/,"(48352) 2-23-44, (48352) 2-21-80, (48352) 2-22-81","242220, Трубчевский р-н, г. Трубчевск, Брянская, 59"
«Трубчевское районное управление сельского хозяйства» ГКУ,,Брянская область,Трубчевский район,Нач.: Самков Михаил Васильевич,ushtrub@mail.ru,,(48352) 2-21-46,"242220, Трубчевский р-н, г. Трубчевск, Урицкого, 22"
«Березина» ООО,"зерновые, зернобобовые, кормовые культуры, КРС",Брянская область,Унечский район,Дир.: Смолко Раиса Николаевна,,,8-909-240-0996,"243333, д. Березина, Молодежная, 28 Б"
«Унечский Ветсанутильзавод» ООО,"производство готовых кормов (смешанных и несмешанных) для животных, содержащихся на фермах",Брянская область,Унечский район,И.о. дир.: Ландик Александр Александрович,lukaschov.vladimir2015@yandex.ru,,"(48351) 2-83-51, (48351) 2-82-11","243302, г. Унеча, Южная, 1"
Администрация Унечского района,,Брянская область,Унечский район,Глава: Дуда Владимир Анатольевич,unradm@mail.ru,https://unradm.gosuslugi.ru/,(48351) 2-20-92,"243300, Унечский р-н, г. Унеча, пл. Ленина, 1"
32_Унечский_КФХ 002,"пшеница, овёс",Брянская область,Унечский район,,kfh_mih@mail.ru,,8-920-834-7435,"243324, д. Батуровка"
«Дружба» ТНВ,"зерновые, зернобобовые; картофель",Брянская область,Унечский район,Ген. дир.: Лантушко Сергей Алексеевич,tnvav32@mail.ru,,8-953-279-3838,"243314, с. Высокое, Дружбы, 7 А"
32_Унечский_КФХ 001,картофель,Брянская область,Унечский район,,,,8-910-234-2665,"243310, с. Старая Гута"
32_Унечский_КФХ 003,картофель,Брянская область,Унечский район,,,,8-961-103-6920,"243300, г. Унеча"
«Успех» ТНВ,"зерновые, зернобобовые; КРС (молочный)",Брянская область,Унечский район,Уполномоч.: Усяков Евгений Николаевич,uspeh.tnv2020@gmail.com,,(48351) 2-79-05,"243312, с. Брянкустичи, Первомайская, 9 А"
«Унечское районное управление сельского хозяйства» ГКУ,,Брянская область,Унечский район,Врио нач.: Денисенко Пётр Васильевич,ush-une@mail.ru,,"(48351) 2-15-63, (48351) 2-23-50, (48351) 2-12-07","243300, Унечский р-н, г. Унеча, пл. Ленина, 1"
Администрация г. Фокино,,Брянская область,Фокино г.,Глава: Степин Виктор Викторович,g_fokino@mail.ru,https://fokino-r15.gosweb.gosuslugi.ru/,"(48333) 4-76-34, (48333) 4-79-60","242610, г. Фокино, Ленина, 13"
